日期,代號,名稱,最新價格,成本,股數,損益,報酬率
2026-05-14,2317,鴻海,244.5,241.21,2000,6580,1.36%
2026-05-14,4142,國光生,17.7,25.32,1000,-7620,-30.09%
2026-05-14,0050,元大台灣50,96.05,46.6,16016,791991,106.12%
2026-05-14,0056,元大高股息,45.15,36.43,8000,69760,23.94%
2026-05-14,00635U,期元大S&P黃金,49.22,55.25,3000,-18090,-10.91%
2026-05-14,00738U,期元大道瓊白銀,70.35,66.26,1000,4090,6.17%
2026-05-14,00929,復華台灣科技優息,26.1,19.73,8000,50960,32.29%
2026-05-14,009816,凱基台灣TOP50,13.9,11.01,63000,182070,26.25%
2026-05-14,00990A,主動元大AI新經濟,18.28,11.48,5000,34000,59.23%
2026-05-14,2009,第一銅,40.6,50.56,4000,-39840,-19.70%
2026-05-14,2337,旺宏,169.0,95.28,2000,147440,77.37%
2026-05-14,2409,友達,19.55,16.21,2000,6680,20.60%
2026-05-14,3481,群創,35.4,25.1,4000,41200,41.04%
2026-05-14,6806,森崴能源,17.3,45.39,5000,-140450,-61.89%
2026-05-14,3105,穩懋,483.5,556.47,300,-21891,-13.11%
2026-05-14,4966,譜瑞-KY,819.0,1921.64,1000,-1102640,-57.38%
2026-05-14,00403A,主動統一升級50,10.24,10.68,26026,-11451,-4.12%
2026-05-14,00981A,主動統一台股增長,29.44,27.48,2000,3920,7.13%
2026-05-14,2313,華通,245.5,250.71,1000,-5210,-2.08%
2026-05-14,2330,台積電,2270.0,225.55,10,20444,906.43%
2026-05-14,6239,力成,229.0,243.21,1000,-14210,-5.84%
2026-05-14,6789,采鈺,573.0,593.5,400,-8200,-3.45%
2026-05-14,5276,達輝-KY,19.75,22.18,300,-729,-10.96%
2026-05-14,5474,聰泰,169.0,175.15,2000,-12300,-3.51%
2026-05-14,6849,奇鼎科技,226.0,266.4,280,-11312,-15.17%
2026-05-14,7853,政美應用,359.5,409.29,280,-13941,-12.16%
