id,name,price,signal,pnl,count,win_rate,reason
3081.TWO,聯亞,2825.0,☁️ 觀望,196.05,9,66.67,[P:0.95/8.0] [📉 轉弱] 等待機會
8046.TW,南電,1165.0,🟡 預警 (🚀 動能初現),154.62,10,50.0,[P:0.95/8.0] [📉 轉弱] 帶量突破短高 (漲幅:3.6%)
6640.TWO,均華,1035.0,☁️ 觀望,115.11,7,71.43,[P:0.95/8.0] [📈 穩定] 等待機會
3037.TW,欣興,1120.0,🟡 預警 (⚡ 糾結噴發),101.67,9,44.44,[P:0.95/8.0] [📉 轉弱] 均線糾結且短均線轉強
3189.TW,景碩,909.0,🟡 預警 (🚀 動能初現),95.79,9,55.56,[P:0.95/8.0] [🚀 極強] 帶量突破短高 (漲幅:3.9%)
3030.TW,德律,268.0,☁️ 觀望,79.35,7,71.43,[P:0.95/8.0] [📉 轉弱] 等待機會
6196.TW,帆宣,535.0,💎 持股,77.57,10,60.0,[📈 標準 V3] [P:0.95/8.0] [📈 穩定] 趨勢維持
3363.TWO,上詮,660.0,☁️ 觀望,75.55,10,40.0,[P:0.95/8.0] [🚀 極強] 等待機會
4979.TWO,華星光,605.0,🟡 預警 (⚡ 糾結噴發),57.11,13,38.46,[P:0.95/8.0] [📈 穩定] 均線糾結且短均線轉強
3583.TW,辛耘,704.0,☁️ 觀望,45.41,9,55.56,[P:0.95/8.0] [📉 轉弱] 等待機會
3455.TWO,由田,247.5,☁️ 觀望,38.05,8,12.5,[P:0.95/8.0] [📈 穩定] 等待機會
