股票代碼,股票名稱,今日狀態,今日收盤,今日RSI,戰術標籤,隔天勝率,五日勝率,五日平均收益,平均洗盤深度,建議買進價,歷史次數,raw_wr5,raw_pnl
5234.TW,達興材料,無,341.5,38.52,🔴 空頭陷阱,100.00%,40.00%,-2.15%,-3.71%,0.0,5,0.4,-0.0215
6442.TW,光聖,無,2110.0,66.4,🔴 空頭陷阱,40.00%,40.00%,-6.99%,-9.25%,0.0,5,0.4,-0.0699
9918.TW,欣天然,無,50.0,41.33,🔴 空頭陷阱,80.00%,40.00%,-1.47%,-3.07%,0.0,5,0.4,-0.0147
6658.TW,聯策,無,71.3000030518,69.54,🔴 空頭陷阱,33.33%,33.33%,-1.88%,-3.34%,0.0,3,0.3333,-0.0188
2412.TW,中華電,無,134.0,43.75,🔴 空頭陷阱,33.33%,33.33%,-0.36%,-1.10%,0.0,3,0.3333,-0.0036
4554.TWO,橙的,無,28.5,72.78,🔴 空頭陷阱,66.67%,33.33%,-0.83%,-1.19%,0.0,3,0.3333,-0.0083
2013.TW,中鋼構,無,44.4500007629,51.96,🔴 空頭陷阱,0.00%,33.33%,-1.02%,-1.34%,0.0,3,0.3333,-0.0102
1568.TW,倉佑,無,22.5,72.73,🔴 空頭陷阱,33.33%,33.33%,-0.92%,-3.58%,0.0,3,0.3333,-0.0092
7769.TW,鴻勁,無,3710.0,40.05,🔴 空頭陷阱,33.33%,33.33%,-5.51%,-9.99%,0.0,3,0.3333,-0.0551
4958.TW,臻鼎-KY,無,226.5,80.31,🔴 空頭陷阱,33.33%,33.33%,-0.73%,-7.74%,0.0,3,0.3333,-0.0073
5278.TWO,尚凡*,無,25.0,45.29,🔴 空頭陷阱,33.33%,33.33%,-1.93%,-1.49%,0.0,3,0.3333,-0.0193
4416.TWO,三圓,無,14.3000001907,47.83,🔴 空頭陷阱,33.33%,33.33%,-2.17%,-3.90%,0.0,3,0.3333,-0.0217
1434.TW,福懋,無,16.8500003815,53.85,🔴 空頭陷阱,0.00%,33.33%,-1.90%,-4.16%,0.0,3,0.3333,-0.019
2064.TWO,晉椿,無,11.8500003815,50.0,🔴 空頭陷阱,66.67%,33.33%,-0.00%,-2.69%,0.0,3,0.3333,-0.0
4952.TW,凌通,無,39.9000015259,24.76,🔴 空頭陷阱,16.67%,33.33%,-2.03%,-6.98%,0.0,6,0.3333,-0.0203
1536.TW,和大,無,49.9000015259,34.07,🔴 空頭陷阱,33.33%,33.33%,-1.23%,-2.86%,0.0,3,0.3333,-0.0123
2369.TW,菱生,無,30.1499996185,62.1,🔴 空頭陷阱,33.33%,33.33%,-5.11%,-7.65%,0.0,3,0.3333,-0.0511
2002.TW,中鋼,無,19.1499996185,49.33,🔴 空頭陷阱,33.33%,33.33%,-3.84%,-4.18%,0.0,3,0.3333,-0.0384
2478.TW,大毅,無,60.5999984741,34.09,🔴 空頭陷阱,33.33%,33.33%,-1.62%,-4.10%,0.0,3,0.3333,-0.0162
8048.TWO,德勝,無,53.9000015259,34.27,🔴 空頭陷阱,66.67%,33.33%,-7.36%,-5.95%,0.0,3,0.3333,-0.0736
2028.TW,威致,無,18.2000007629,55.42,🔴 空頭陷阱,0.00%,33.33%,-2.06%,-6.78%,0.0,3,0.3333,-0.0206
3455.TWO,由田,無,128.5,61.45,🔴 空頭陷阱,33.33%,33.33%,-2.02%,-6.76%,0.0,6,0.3333,-0.0202
3260.TWO,威剛,無,370.0,57.35,🔴 空頭陷阱,100.00%,33.33%,-0.28%,1.21%,0.0,3,0.3333,-0.0028
8271.TW,宇瞻,無,144.0,53.96,🔴 空頭陷阱,66.67%,33.33%,-4.41%,-5.07%,0.0,3,0.3333,-0.0441
6739.TWO,竹陞科技,無,1185.0,68.12,🔴 空頭陷阱,33.33%,33.33%,-3.03%,-10.41%,0.0,3,0.3333,-0.0303
6494.TWO,九齊,無,43.7000007629,44.29,🔴 空頭陷阱,33.33%,33.33%,-0.55%,-3.48%,0.0,6,0.3333,-0.0055
6793.TWO,天力離岸,無,6.0,42.02,🔴 空頭陷阱,33.33%,33.33%,-1.35%,-12.57%,0.0,3,0.3333,-0.0135
6903.TWO,巨漢,無,286.0,52.73,🔴 空頭陷阱,16.67%,33.33%,-1.79%,-8.87%,0.0,6,0.3333,-0.0179
2375.TW,凱美,無,78.4000015259,46.09,🔴 空頭陷阱,33.33%,33.33%,-1.36%,-4.70%,0.0,3,0.3333,-0.0136
3529.TWO,力旺,無,2685.0,63.41,🔴 空頭陷阱,66.67%,33.33%,-4.49%,-1.36%,0.0,3,0.3333,-0.0449
2609.TW,陽明,無,53.0,26.97,🔴 空頭陷阱,33.33%,33.33%,-2.39%,-4.02%,0.0,3,0.3333,-0.0239
6708.TWO,天擎,無,39.2000007629,50.24,🔴 空頭陷阱,33.33%,33.33%,-2.77%,-5.18%,0.0,3,0.3333,-0.0277
00654R.TW,富邦印度反1,無,7.2699999809,65.58,🔴 空頭陷阱,0.00%,33.33%,-1.01%,-3.79%,0.0,3,0.3333,-0.0101
3322.TWO,建舜電,無,12.6499996185,21.57,🔴 空頭陷阱,66.67%,33.33%,-2.62%,-4.07%,0.0,3,0.3333,-0.0262
3550.TW,聯穎,無,18.6000003815,64.71,🔴 空頭陷阱,66.67%,33.33%,-3.01%,-4.54%,0.0,3,0.3333,-0.0301
00768B.TWO,復華20年美債,無,51.2999992371,34.15,🔴 空頭陷阱,33.33%,33.33%,-0.72%,-1.10%,0.0,3,0.3333,-0.0072
1735.TW,日勝化,無,26.2000007629,68.09,🔴 空頭陷阱,66.67%,33.33%,-3.21%,-8.36%,0.0,3,0.3333,-0.0321
00712.TW,復華富時不動產,無,8.4200000763,28.94,🔴 空頭陷阱,33.33%,33.33%,-0.33%,-1.30%,0.0,3,0.3333,-0.0033
4749.TWO,新應材,無,820.0,35.21,🔴 空頭陷阱,50.00%,33.33%,-0.22%,-5.29%,0.0,6,0.3333,-0.0022
6730.TWO,常廣,無,36.2999992371,51.79,🔴 空頭陷阱,66.67%,33.33%,-2.74%,-3.64%,0.0,3,0.3333,-0.0274
1742.TWO,台蠟,無,16.5,41.89,🔴 空頭陷阱,66.67%,33.33%,-0.26%,-2.29%,0.0,3,0.3333,-0.0026
2353.TW,宏��,無,27.0,53.03,🔴 空頭陷阱,0.00%,33.33%,-1.94%,-3.80%,0.0,3,0.3333,-0.0194
2540.TW,愛山林,無,47.7999992371,60.29,🔴 空頭陷阱,0.00%,33.33%,-0.61%,-3.39%,0.0,3,0.3333,-0.0061
6207.TWO,雷科,無,50.9000015259,48.13,🔴 空頭陷阱,33.33%,33.33%,-5.39%,-9.59%,0.0,3,0.3333,-0.0539
5011.TWO,久陽,無,13.6000003815,34.29,🔴 空頭陷阱,66.67%,33.33%,-1.67%,-4.04%,0.0,3,0.3333,-0.0167
4305.TWO,世坤,無,44.5,71.21,🔴 空頭陷阱,66.67%,33.33%,-0.11%,-0.83%,0.0,3,0.3333,-0.0011
2404.TW,漢唐,無,836.0,24.37,🔴 空頭陷阱,33.33%,33.33%,-2.10%,-4.73%,0.0,3,0.3333,-0.021
8076.TWO,伍豐,無,24.0499992371,55.67,🔴 空頭陷阱,33.33%,33.33%,-0.45%,-4.18%,0.0,3,0.3333,-0.0045
2923.TW,鼎固-KY,無,17.75,44.38,🔴 空頭陷阱,66.67%,33.33%,-11.08%,-7.58%,0.0,3,0.3333,-0.1108
6552.TW,易華電,無,27.1000003815,60.83,🔴 空頭陷阱,50.00%,33.33%,-1.13%,-4.04%,0.0,6,0.3333,-0.0113
2887.TW,台新新光金,無,23.75,42.25,🔴 空頭陷阱,33.33%,33.33%,-0.02%,-3.08%,0.0,3,0.3333,-0.0002
4583.TW,台灣精銳,無,648.0,60.14,🔴 空頭陷阱,66.67%,33.33%,-4.06%,-3.35%,0.0,3,0.3333,-0.0406
6854.TW,錼創科技-KY創,無,146.0,62.9,🔴 空頭陷阱,0.00%,33.33%,-4.68%,-6.15%,0.0,3,0.3333,-0.0468
6517.TWO,保勝光學,無,57.0999984741,52.44,🔴 空頭陷阱,66.67%,33.33%,-5.75%,-4.72%,0.0,3,0.3333,-0.0575
6142.TW,友勁,無,9.7100000381,53.58,🔴 空頭陷阱,0.00%,33.33%,-2.78%,-5.78%,0.0,3,0.3333,-0.0278
2321.TW,東訊,無,13.8000001907,3.33,🔴 空頭陷阱,66.67%,33.33%,-2.01%,-3.82%,0.0,3,0.3333,-0.0201
6423.TWO,億而得,無,83.6999969482,42.92,🔴 空頭陷阱,33.33%,33.33%,-7.82%,-9.80%,0.0,3,0.3333,-0.0782
4938.TW,和碩,無,78.5999984741,69.86,🔴 空頭陷阱,33.33%,33.33%,-2.73%,-4.42%,0.0,3,0.3333,-0.0273
5340.TWO,建榮,無,107.5,42.8,🔴 空頭陷阱,66.67%,33.33%,-5.56%,-7.11%,0.0,3,0.3333,-0.0556
1308.TW,亞聚,無,19.3999996185,70.82,🔴 空頭陷阱,0.00%,33.33%,-1.58%,-5.98%,0.0,3,0.3333,-0.0158
6550.TW,北極星藥業-KY,無,19.0,21.55,🔴 空頭陷阱,66.67%,33.33%,-8.12%,-4.40%,0.0,3,0.3333,-0.0812
2472.TW,立隆電,無,132.0,80.46,🔴 空頭陷阱,66.67%,33.33%,-6.53%,-7.98%,0.0,3,0.3333,-0.0653
6005.TW,群益證,無,27.7000007629,49.65,🔴 空頭陷阱,33.33%,33.33%,-3.33%,-3.70%,0.0,3,0.3333,-0.0333
2449.TW,京元電子,無,272.0,42.34,🔴 空頭陷阱,66.67%,33.33%,-0.12%,-1.97%,0.0,3,0.3333,-0.0012
6579.TW,研揚,無,114.0,67.44,🔴 空頭陷阱,0.00%,33.33%,-3.91%,-4.48%,0.0,3,0.3333,-0.0391
9929.TW,秋雨,無,12.6499996185,60.58,🔴 空頭陷阱,66.67%,33.33%,-9.99%,-8.13%,0.0,3,0.3333,-0.0999
2344.TW,華邦電,無,93.0,41.2,🔴 空頭陷阱,100.00%,33.33%,-5.47%,-1.76%,0.0,3,0.3333,-0.0547
6170.TWO,統振,無,51.2000007629,68.29,🔴 空頭陷阱,0.00%,33.33%,-1.12%,-1.62%,0.0,3,0.3333,-0.0112
7703.TWO,銳澤,無,225.0,65.68,🔴 空頭陷阱,0.00%,33.33%,-3.19%,-4.61%,0.0,3,0.3333,-0.0319
6603.TWO,富強鑫,無,21.6000003815,32.61,🔴 空頭陷阱,66.67%,33.33%,-3.79%,-7.40%,0.0,3,0.3333,-0.0379
2613.TW,中櫃,無,23.5499992371,36.82,🔴 空頭陷阱,33.33%,33.33%,-3.00%,-4.65%,0.0,3,0.3333,-0.03
2820.TW,華票,無,16.75,44.0,🔴 空頭陷阱,66.67%,33.33%,-0.28%,-0.96%,0.0,3,0.3333,-0.0028
00915.TW,凱基優選高股息30,無,23.0599994659,53.95,🔴 空頭陷阱,66.67%,33.33%,-2.30%,-0.61%,0.0,3,0.3333,-0.023
5381.TWO,合正,無,22.5,23.91,🔴 空頭陷阱,33.33%,33.33%,-2.68%,-7.10%,0.0,3,0.3333,-0.0268
8070.TW,長華*,無,44.9000015259,68.89,🔴 空頭陷阱,33.33%,33.33%,-0.55%,-2.54%,0.0,3,0.3333,-0.0055
5245.TWO,智晶,無,25.1499996185,43.41,🔴 空頭陷阱,66.67%,33.33%,-2.71%,-3.55%,0.0,6,0.3333,-0.0271
6465.TWO,威潤,無,46.0,72.11,🔴 空頭陷阱,33.33%,33.33%,-3.97%,-14.61%,0.0,3,0.3333,-0.0397
00725B.TWO,國泰投資級公司債,無,35.1100006104,35.71,🔴 空頭陷阱,0.00%,33.33%,-0.76%,-1.38%,0.0,3,0.3333,-0.0076
6574.TWO,霈方,無,117.5,73.99,🔴 空頭陷阱,100.00%,33.33%,-0.62%,-5.00%,0.0,3,0.3333,-0.0062
2939.TW,永邑-KY,無,26.7000007629,69.81,🔴 空頭陷阱,0.00%,33.33%,-1.93%,-5.44%,0.0,3,0.3333,-0.0193
3135.TW,凌航,無,110.0,49.52,🔴 空頭陷阱,66.67%,33.33%,-2.00%,-5.70%,0.0,3,0.3333,-0.02
2356.TW,英業達,無,41.4000015259,52.66,🔴 空頭陷阱,66.67%,33.33%,-2.91%,-4.32%,0.0,3,0.3333,-0.0291
3152.TWO,璟德,無,135.5,50.57,🔴 空頭陷阱,66.67%,33.33%,-1.81%,-5.44%,0.0,3,0.3333,-0.0181
6776.TW,展�眥篕�,無,59.0,57.49,🔴 空頭陷阱,40.00%,30.00%,-3.32%,-4.89%,0.0,10,0.3,-0.0332
6640.TWO,均華,無,1380.0,81.28,🔴 空頭陷阱,57.14%,28.57%,-0.57%,-3.00%,0.0,7,0.2857,-0.0057
00635U.TW,期元大S&P黃金,無,47.7099990845,25.35,🔴 空頭陷阱,25.00%,25.00%,-4.68%,-8.88%,0.0,4,0.25,-0.0468
9949.TWO,琉園,無,30.0499992371,63.55,🔴 空頭陷阱,50.00%,25.00%,-4.31%,-5.70%,0.0,4,0.25,-0.0431
1725.TW,元禎,無,33.0499992371,65.17,🔴 空頭陷阱,25.00%,25.00%,-3.65%,-6.70%,0.0,4,0.25,-0.0365
2885.TW,元大金,無,44.4500007629,54.41,🔴 空頭陷阱,50.00%,25.00%,-0.09%,-3.55%,0.0,4,0.25,-0.0009
5009.TWO,榮剛,無,33.0499992371,49.4,🔴 空頭陷阱,25.00%,25.00%,-1.47%,-4.34%,0.0,4,0.25,-0.0147
6994.TW,富威電力,無,71.4000015259,37.89,🔴 空頭陷阱,75.00%,25.00%,-8.81%,-10.54%,0.0,4,0.25,-0.0881
1721.TW,三晃,無,18.2000007629,62.29,🔴 空頭陷阱,50.00%,25.00%,-6.82%,-9.21%,0.0,4,0.25,-0.0682
6689.TW,伊雲谷,無,75.0,60.87,🔴 空頭陷阱,75.00%,25.00%,-1.62%,-5.16%,0.0,4,0.25,-0.0162
8213.TW,志超,無,32.75,27.85,🔴 空頭陷阱,0.00%,25.00%,-1.94%,-4.66%,0.0,4,0.25,-0.0194
00708L.TW,期元大S&P黃金正2,無,91.6500015259,23.8,🔴 空頭陷阱,50.00%,25.00%,-8.79%,-16.14%,0.0,4,0.25,-0.0879
2324.TW,仁寶,無,28.25,33.21,🔴 空頭陷阱,25.00%,25.00%,-2.09%,-4.64%,0.0,4,0.25,-0.0209
6805.TW,富世達,無,1830.0,55.0,🔴 空頭陷阱,50.00%,25.00%,-0.53%,-7.97%,0.0,4,0.25,-0.0053
3289.TWO,宜特,無,132.5,54.93,🔴 空頭陷阱,50.00%,25.00%,-2.78%,-6.73%,0.0,4,0.25,-0.0278
7728.TWO,光焱科技,無,735.0,55.52,🔴 空頭陷阱,50.00%,25.00%,-2.35%,-5.80%,0.0,4,0.25,-0.0235
2030.TW,彰源,無,16.25,60.26,🔴 空頭陷阱,25.00%,25.00%,-3.27%,-4.32%,0.0,4,0.25,-0.0327
4909.TWO,新復興,無,55.0999984741,29.95,🔴 空頭陷阱,50.00%,25.00%,-5.25%,-5.70%,0.0,4,0.25,-0.0525
6016.TWO,康和證,無,16.6000003815,48.31,🔴 空頭陷阱,25.00%,25.00%,-3.42%,-5.61%,0.0,4,0.25,-0.0342
3017.TW,奇鋐,無,2135.0,69.47,🔴 空頭陷阱,25.00%,25.00%,-0.19%,-6.62%,0.0,4,0.25,-0.0019
6133.TW,金橋,無,22.2999992371,43.39,🔴 空頭陷阱,25.00%,25.00%,-2.01%,-6.31%,0.0,4,0.25,-0.0201
8279.TWO,生展,無,110.5,51.61,🔴 空頭陷阱,75.00%,25.00%,-0.53%,-1.31%,0.0,4,0.25,-0.0053
6546.TWO,正基,無,66.5999984741,34.38,🔴 空頭陷阱,50.00%,25.00%,-2.23%,-2.68%,0.0,4,0.25,-0.0223
5272.TWO,笙科,無,23.0,56.32,🔴 空頭陷阱,50.00%,25.00%,-1.96%,-7.38%,0.0,4,0.25,-0.0196
2889.TW,國票金,無,15.0500001907,41.35,🔴 空頭陷阱,50.00%,25.00%,-2.17%,-5.69%,0.0,4,0.25,-0.0217
1904.TW,正隆,無,19.8999996185,79.27,🔴 空頭陷阱,25.00%,25.00%,-2.40%,-1.78%,0.0,4,0.25,-0.024
6901.TW,鑽石投資,無,13.8000001907,30.0,🔴 空頭陷阱,50.00%,25.00%,-5.01%,-4.70%,0.0,4,0.25,-0.0501
3363.TWO,上詮,無,611.0,54.99,🔴 空頭陷阱,75.00%,25.00%,-3.88%,-5.87%,0.0,4,0.25,-0.0388
2454.TW,聯發科,無,1510.0,27.59,🔴 空頭陷阱,75.00%,25.00%,-0.16%,0.36%,0.0,4,0.25,-0.0016
6862.TW,三集瑞-KY,無,173.5,47.93,🔴 空頭陷阱,62.50%,25.00%,-6.61%,-7.66%,0.0,8,0.25,-0.0661
6757.TW,台灣虎航,無,50.2000007629,45.38,🔴 空頭陷阱,75.00%,25.00%,-1.88%,-2.43%,0.0,4,0.25,-0.0188
1477.TW,聚陽,無,235.5,25.63,🔴 空頭陷阱,25.00%,25.00%,-4.31%,-5.19%,0.0,4,0.25,-0.0431
3264.TWO,欣銓,無,162.0,64.55,🔴 空頭陷阱,75.00%,25.00%,-1.73%,-6.84%,0.0,4,0.25,-0.0173
4510.TWO,高鋒,無,43.0,57.86,🔴 空頭陷阱,20.00%,20.00%,-0.08%,-4.37%,0.0,5,0.2,-0.0008
2464.TW,盟立,無,71.0,56.78,🔴 空頭陷阱,40.00%,20.00%,-3.75%,-4.68%,0.0,5,0.2,-0.0375
5452.TWO,佶優,無,33.5,55.84,🔴 空頭陷阱,60.00%,20.00%,-5.81%,-6.67%,0.0,5,0.2,-0.0581
3357.TWO,臺慶科,無,147.5,50.34,🔴 空頭陷阱,40.00%,20.00%,-9.71%,-10.04%,0.0,5,0.2,-0.0971
2208.TW,台船,無,21.2999992371,56.78,🔴 空頭陷阱,60.00%,20.00%,-1.96%,-3.27%,0.0,5,0.2,-0.0196
3558.TWO,神準,無,112.0,24.07,🔴 空頭陷阱,40.00%,20.00%,-5.48%,-4.73%,0.0,5,0.2,-0.0548
3406.TW,玉晶光,無,440.5,64.71,🔴 空頭陷阱,60.00%,20.00%,-1.41%,-2.92%,0.0,5,0.2,-0.0141
6128.TW,上福,無,21.2999992371,22.97,🔴 空頭陷阱,60.00%,20.00%,-4.52%,-4.32%,0.0,5,0.2,-0.0452
2465.TW,麗臺,無,53.2000007629,54.57,🔴 空頭陷阱,60.00%,20.00%,-4.26%,-6.83%,0.0,5,0.2,-0.0426
3028.TW,增你強,無,50.9000015259,54.82,🔴 空頭陷阱,80.00%,20.00%,-4.30%,-4.36%,0.0,5,0.2,-0.043
6269.TW,台郡,無,59.9000015259,62.62,🔴 空頭陷阱,40.00%,20.00%,-3.65%,-4.19%,0.0,5,0.2,-0.0365
3031.TW,佰鴻,無,22.2999992371,62.96,🔴 空頭陷阱,20.00%,20.00%,-1.78%,-5.80%,0.0,5,0.2,-0.0178
8431.TWO,匯鑽科,無,62.9000015259,47.16,🔴 空頭陷阱,60.00%,20.00%,-5.02%,-6.45%,0.0,5,0.2,-0.0502
6126.TWO,信音,無,29.8500003815,28.28,🔴 空頭陷阱,20.00%,20.00%,-4.00%,-6.64%,0.0,5,0.2,-0.04
4571.TW,鈞興-KY,無,154.5,42.19,🔴 空頭陷阱,40.00%,20.00%,-3.16%,-4.38%,0.0,5,0.2,-0.0316
00735.TW,國泰臺韓科技,無,64.9499969482,46.45,🔴 空頭陷阱,40.00%,20.00%,-5.40%,-7.62%,0.0,5,0.2,-0.054
9933.TW,中鼎,無,35.3499984741,63.84,🔴 空頭陷阱,80.00%,20.00%,-0.99%,-3.14%,0.0,5,0.2,-0.0099
6792.TW,詠業,無,56.2999992371,47.02,🔴 空頭陷阱,60.00%,20.00%,-4.31%,-3.57%,0.0,5,0.2,-0.0431
6477.TW,安集,無,33.9000015259,36.92,🔴 空頭陷阱,20.00%,20.00%,-5.05%,-9.02%,0.0,5,0.2,-0.0505
3049.TW,精金,無,12.0500001907,46.74,🔴 空頭陷阱,50.00%,16.67%,-11.00%,-10.10%,0.0,6,0.1667,-0.11
2485.TW,兆赫,無,79.5999984741,78.45,🔴 空頭陷阱,50.00%,16.67%,-4.96%,-9.08%,0.0,6,0.1667,-0.0496
6112.TW,邁達特,無,43.5499992371,41.63,🔴 空頭陷阱,50.00%,16.67%,-5.62%,-5.68%,0.0,6,0.1667,-0.0562
1727.TW,中華化,無,49.0,54.02,🔴 空頭陷阱,33.33%,16.67%,-1.39%,-8.45%,0.0,6,0.1667,-0.0139
3715.TW,定穎投控,無,185.0,63.7,🔴 空頭陷阱,0.00%,14.29%,-4.76%,-11.07%,0.0,7,0.1429,-0.0476
3675.TWO,德微,無,192.0,61.24,🔴 空頭陷阱,28.57%,14.29%,-2.54%,-4.01%,0.0,7,0.1429,-0.0254
00696B.TWO,富邦美債20年,無,29.5799999237,34.15,🔴 空頭陷阱,0.00%,0.00%,-1.61%,-1.34%,0.0,1,0.0,-0.0161
4721.TWO,美琪瑪,無,72.4000015259,79.86,🔴 空頭陷阱,0.00%,0.00%,-0.99%,-1.99%,0.0,1,0.0,-0.0099
4961.TW,天鈺,無,150.0,52.63,🔴 空頭陷阱,0.00%,0.00%,-0.99%,-4.93%,0.0,1,0.0,-0.0099
2012.TW,春雨,無,15.6000003815,50.59,🔴 空頭陷阱,33.33%,0.00%,-1.63%,-1.92%,0.0,3,0.0,-0.0163
2504.TW,國產,無,36.7999992371,46.73,🔴 空頭陷阱,0.00%,0.00%,-6.56%,-3.91%,0.0,1,0.0,-0.0656
5546.TW,永固-KY,無,16.3999996185,30.97,🔴 空頭陷阱,50.00%,0.00%,-0.86%,-2.27%,0.0,2,0.0,-0.0086
3050.TW,鈺德,無,13.5500001907,64.38,🔴 空頭陷阱,0.00%,0.00%,-4.58%,-6.21%,0.0,1,0.0,-0.0458
6811.TWO,宏�硌穈T,無,185.0,41.79,🔴 空頭陷阱,0.00%,0.00%,-8.99%,-9.66%,0.0,1,0.0,-0.0899
6124.TWO,業強,無,30.0,42.86,🔴 空頭陷阱,33.33%,0.00%,-10.03%,-4.85%,0.0,3,0.0,-0.1003
2101.TW,南港,無,34.5499992371,60.6,🔴 空頭陷阱,100.00%,0.00%,-3.17%,-2.81%,0.0,1,0.0,-0.0317
6624.TWO,萬年清,無,57.0,49.76,🔴 空頭陷阱,0.00%,0.00%,-2.27%,-9.37%,0.0,1,0.0,-0.0227
00981D.TWO,主動中信非投等債,無,10.279999733,31.5,🔴 空頭陷阱,0.00%,0.00%,-0.67%,-0.95%,0.0,1,0.0,-0.0067
1443.TW,立益物流,無,23.3500003815,23.33,🔴 空頭陷阱,0.00%,0.00%,-3.22%,-3.96%,0.0,2,0.0,-0.0322
3372.TWO,典範,無,19.3500003815,45.98,🔴 空頭陷阱,50.00%,0.00%,-8.22%,-10.76%,0.0,2,0.0,-0.0822
4968.TW,立積,無,105.0,51.25,🔴 空頭陷阱,0.00%,0.00%,-11.28%,-5.06%,0.0,1,0.0,-0.1128
8433.TWO,弘帆,無,62.0999984741,71.24,🔴 空頭陷阱,28.57%,0.00%,-2.60%,-3.13%,0.0,7,0.0,-0.026
2402.TW,毅嘉,無,51.9000015259,58.16,🔴 空頭陷阱,0.00%,0.00%,-22.62%,-18.52%,0.0,1,0.0,-0.2262
2420.TW,新巨,無,51.2000007629,55.07,🔴 空頭陷阱,100.00%,0.00%,-3.45%,-1.49%,0.0,2,0.0,-0.0345
7583.TWO,國際海洋,無,67.0,53.61,🔴 空頭陷阱,0.00%,0.00%,-5.04%,-1.96%,0.0,1,0.0,-0.0504
00918.TW,大華優利高填息30,無,21.8899993896,46.3,🔴 空頭陷阱,0.00%,0.00%,-1.85%,-1.49%,0.0,1,0.0,-0.0185
3022.TW,威強電,無,61.4000015259,50.53,🔴 空頭陷阱,0.00%,0.00%,-8.61%,-8.76%,0.0,1,0.0,-0.0861
5906.TW,台南-KY,無,47.9500007629,43.5,🔴 空頭陷阱,0.00%,0.00%,-5.25%,-5.25%,0.0,1,0.0,-0.0525
2743.TWO,山富,無,72.0999984741,39.69,🔴 空頭陷阱,0.00%,0.00%,-5.39%,-7.54%,0.0,1,0.0,-0.0539
2428.TW,興勤,無,153.5,32.35,🔴 空頭陷阱,0.00%,0.00%,-3.77%,-3.62%,0.0,2,0.0,-0.0377
4536.TW,拓凱,無,148.0,11.43,🔴 空頭陷阱,0.00%,0.00%,-3.24%,-4.72%,0.0,1,0.0,-0.0324
2901.TW,欣欣,無,23.6499996185,40.0,🔴 空頭陷阱,33.33%,0.00%,-1.29%,-1.71%,0.0,3,0.0,-0.0129
6173.TWO,信昌電,無,61.0999984741,44.37,🔴 空頭陷阱,0.00%,0.00%,-4.70%,-7.18%,0.0,1,0.0,-0.047
3231.TW,緯創,無,125.5,43.86,🔴 空頭陷阱,0.00%,0.00%,-7.89%,-7.89%,0.0,1,0.0,-0.0789
8930.TWO,青鋼,無,29.7999992371,35.87,🔴 空頭陷阱,0.00%,0.00%,-2.42%,-4.23%,0.0,1,0.0,-0.0242
2007.TW,燁興,無,8.1999998093,58.29,🔴 空頭陷阱,50.00%,0.00%,-6.13%,-6.37%,0.0,4,0.0,-0.0613
2453.TW,凌群,無,51.7000007629,54.13,🔴 空頭陷阱,0.00%,0.00%,-4.87%,-4.53%,0.0,3,0.0,-0.0487
9958.TW,世紀鋼,無,118.5,43.24,🔴 空頭陷阱,0.00%,0.00%,-6.71%,-7.38%,0.0,1,0.0,-0.0671
1586.TWO,和勤,無,22.6000003815,36.36,🔴 空頭陷阱,33.33%,0.00%,-5.87%,-9.08%,0.0,3,0.0,-0.0587
8932.TWO,智通*,無,82.6999969482,36.07,🔴 空頭陷阱,0.00%,0.00%,-0.98%,-3.19%,0.0,1,0.0,-0.0098
8908.TWO,欣雄,無,40.8499984741,39.78,🔴 空頭陷阱,33.33%,0.00%,-9.68%,-8.82%,0.0,3,0.0,-0.0968
5276.TWO,達輝-KY,無,15.0500001907,33.33,🔴 空頭陷阱,0.00%,0.00%,-3.09%,-5.76%,0.0,3,0.0,-0.0309
6127.TWO,九豪,無,41.2000007629,61.72,🔴 空頭陷阱,0.00%,0.00%,-6.07%,-6.67%,0.0,1,0.0,-0.0607
7556.TWO,意德士,無,171.0,45.74,🔴 空頭陷阱,0.00%,0.00%,-6.63%,-5.54%,0.0,2,0.0,-0.0663
4763.TW,材料*-KY,無,43.1500015259,53.4,🔴 空頭陷阱,0.00%,0.00%,-8.65%,-9.02%,0.0,1,0.0,-0.0865
3709.TWO,鑫聯大投控,無,66.0,42.08,🔴 空頭陷阱,50.00%,0.00%,-2.91%,-4.37%,0.0,2,0.0,-0.0291
2352.TW,佳世達,無,23.1000003815,51.19,🔴 空頭陷阱,0.00%,0.00%,-10.64%,-9.57%,0.0,1,0.0,-0.1064
5514.TWO,三豐,無,15.9499998093,56.0,🔴 空頭陷阱,0.00%,0.00%,-0.78%,-4.68%,0.0,2,0.0,-0.0078
3587.TWO,閎康,無,236.0,71.34,🔴 空頭陷阱,0.00%,0.00%,-2.32%,-6.49%,0.0,4,0.0,-0.0232
3523.TWO,迎輝,無,14.5,43.24,🔴 空頭陷阱,0.00%,0.00%,-9.41%,-13.86%,0.0,1,0.0,-0.0941
2031.TW,新光鋼,無,39.8499984741,69.57,🔴 空頭陷阱,0.00%,0.00%,-3.11%,-5.04%,0.0,2,0.0,-0.0311
00773B.TWO,中信優先金融債,無,35.6100006104,32.16,🔴 空頭陷阱,0.00%,0.00%,-1.00%,-1.49%,0.0,1,0.0,-0.01
1535.TW,中宇,無,53.2999992371,70.51,🔴 空頭陷阱,0.00%,0.00%,-1.50%,-2.44%,0.0,2,0.0,-0.015
