id,name,price,signal,pnl,count,win_rate,reason
8358.TWO,金居,590.0,☁️ 觀望,208.96,11,45.45,[P:0.95/8.0] [🚀 極強] 等待機會
4958.TW,臻鼎-KY,613.0,❄️ 賣出,127.35,7,42.86,[P:0.95/50.0] [🚀 極強] 今日觸發 WeakFail
6239.TW,力成,338.0,🟡 預警 (⚡ 糾結噴發),114.5,6,66.67,[P:0.95/8.0] [📉 轉弱] 均線糾結且短均線轉強
5274.TWO,信驊,17265.0,☁️ 觀望,113.03,8,50.0,[P:0.95/8.0] [📉 轉弱] 等待機會
2368.TW,金像電,1305.0,☁️ 觀望,107.13,8,62.5,[P:0.95/8.0] [📉 轉弱] 等待機會
2404.TW,漢唐,1350.0,💎 持股,101.96,9,33.33,[📈 標準 V3] [P:0.95/8.0] [📈 穩定] 趨勢維持
3017.TW,奇鋐,2760.0,🔥 買入 (📈 標準 V3),89.73,9,44.44,[P:0.95/8.0] [🚀 極強] 趨勢突破確認
2059.TW,川湖,8000.0,💎 持股,78.22,8,62.5,[📈 標準 V3] [P:0.95/50.0] [🚀 極強] 趨勢維持
2303.TW,聯電,170.5,☁️ 觀望,55.76,9,66.67,[P:0.95/50.0] [🚀 極強] 等待機會
6282.TW,康舒,58.2999992371,☁️ 觀望,53.85,8,62.5,[P:0.95/8.0] [📉 轉弱] 等待機會
2454.TW,聯發科,4195.0,☁️ 觀望,53.52,11,18.18,[P:0.95/8.0] [📉 轉弱] 等待機會
3481.TW,群創,66.0,🚀 持股,52.63,9,66.67,[🚀 爆發 5D30%] [P:0.95/50.0] [📈 穩定] 趨勢維持
3661.TW,世芯-KY,4650.0,☁️ 觀望,46.79,5,60.0,[P:0.95/8.0] [🚀 極強] 等待機會
6166.TW,凌華,134.0,☁️ 觀望,35.58,6,33.33,[P:0.95/8.0] [🚀 極強] 等待機會
2317.TW,鴻海,240.5,☁️ 觀望,27.53,7,42.86,[P:0.95/8.0] [📉 轉弱] 等待機會
5443.TWO,均豪,121.0,☁️ 觀望,27.19,6,50.0,[P:0.95/8.0] [📈 穩定] 等待機會
1802.TW,台玻,68.8000030518,☁️ 觀望,27.05,10,40.0,[P:0.95/8.0] [📉 轉弱] 等待機會
6669.TW,緯穎,5265.0,☁️ 觀望,26.34,6,50.0,[P:0.95/8.0] [📉 轉弱] 等待機會
1519.TW,華城,773.0,☁️ 觀望,21.42,7,57.14,[P:0.95/8.0] [📉 轉弱] 等待機會
5607.TW,遠雄港,52.0999984741,🟡 預警 (🚀 動能初現),19.75,6,50.0,[P:0.95/8.0] [📉 轉弱] 帶量突破短高 (漲幅:4.0%)
3006.TW,晶豪科,211.5,☁️ 觀望,18.69,9,44.44,[P:0.95/8.0] [📉 轉弱] 等待機會
2312.TW,金寶,34.8499984741,🟡 預警 (⚡ 糾結噴發),18.58,7,57.14,[P:0.95/8.0] [📉 轉弱] 均線糾結且短均線轉強
3211.TWO,順達,401.0,☁️ 觀望,2.88,6,33.33,[P:0.95/8.0] [📉 轉弱] 等待機會
3357.TWO,臺慶科,292.0,☁️ 觀望,0.91,8,37.5,[P:0.95/8.0] [📈 穩定] 等待機會
1504.TW,東元,70.0,🟡 預警 (⚡ 糾結噴發),-6.06,8,37.5,[P:0.95/8.0] [📉 轉弱] 均線糾結且短均線轉強
2301.TW,光寶科,219.0,🟡 預警 (⚡ 糾結噴發),-6.16,9,33.33,[P:0.95/8.0] [📉 轉弱] 均線糾結且短均線轉強
1503.TW,士電,238.0,💎 持股,-10.47,8,37.5,[📈 標準 V3] [P:0.95/8.0] [📉 轉弱] 趨勢維持
2382.TW,廣達,377.0,🟡 預警 (⚡ 糾結噴發),-10.56,9,33.33,[P:0.95/8.0] [📉 轉弱] 均線糾結且短均線轉強
2457.TW,飛宏,29.5,🟡 預警 (⚡ 糾結噴發),-12.91,7,57.14,[P:0.95/8.0] [📉 轉弱] 均線糾結且短均線轉強
3231.TW,緯創,159.0,🟡 預警 (⚡ 糾結噴發),-18.31,9,44.44,[P:0.95/8.0] [📉 轉弱] 均線糾結且短均線轉強
3324.TWO,雙鴻,1020.0,☁️ 觀望,-23.11,8,37.5,[P:0.95/8.0] [📉 轉弱] 等待機會
1513.TW,中興電,176.5,💎 持股,-26.75,8,12.5,[📈 標準 V3] [P:0.95/8.0] [📉 轉弱] 趨勢維持
2417.TW,圓剛,47.5,🟡 預警 (⚡ 糾結噴發),-27.9,6,16.67,[P:0.95/8.0] [📉 轉弱] 均線糾結且短均線轉強
6781.TW,AES-KY,1225.0,💎 持股,-29.03,6,16.67,[📈 標準 V3] [P:0.95/8.0] [🚀 極強] 趨勢維持
6117.TW,迎廣,74.4000015259,☁️ 觀望,-37.61,6,16.67,[P:0.95/8.0] [📉 轉弱] 等待機會
3013.TW,晟銘電,111.5,🟡 預警 (🚀 動能初現),-38.77,6,16.67,[P:0.95/8.0] [📉 轉弱] 帶量突破短高 (漲幅:2.8%)
1514.TW,亞力,123.0,🟡 預警 (⚡ 糾結噴發),-46.78,9,11.11,[P:0.95/8.0] [📉 轉弱] 均線糾結且短均線轉強
