股票代碼         名稱              收盤價       最佳均線          勝率%            報酬%       次數        外資5日買 目前狀態                
2439.TW      美律             82.7          3        57.14           5.01        2        -7920 📉 觀望/賣出             
2441.TW      超豐             87.8          4        64.29           4.84        3         1065 📉 觀望/賣出             
2442.TW      新美齊           19.35         11          0.0            0.0        0          851 📉 觀望/賣出             
2444.TW      兆勁            13.75          8         50.0          16.58        1         -283 📈 持有                
2449.TW      京元電子          284.5          3        54.55           3.85        4        -2960 📉 觀望/賣出             
2451.TW      創見            217.0         14          0.0            0.0        0        -1633 📈 持有                
2453.TW      凌群             51.4         13         50.0           1.64        1         -306 📉 觀望/賣出             
2454.TW      聯發科          1765.0         14        53.33           1.97        1        -9978 📉 觀望/賣出             
2455.TW      全新            217.0          4        66.67          37.13        2         6665 📉 觀望/賣出             
2457.TW      飛宏             28.8          4        58.33          20.25        2           19 📉 觀望/賣出             
2458.TW      義隆            131.5          4         50.0           5.96        4         2804 📈 持有                
2460.TW      建通             26.0          4        33.33          -3.51        2          497 📉 觀望/賣出             
2461.TW      光群雷            15.8          4        42.86          -1.69        2          293 📉 觀望/賣出             
2464.TW      盟立             67.8         13        47.06          -4.03        3        -1164 📉 觀望/賣出             
2466.TW      冠西電            49.9         14          0.0            0.0        0          -31 📉 觀望/賣出             
2467.TW      志聖            393.0          7        66.67          62.06        0         4984 📈 持有                
2468.TW      華經            33.95         19          0.0            0.0        0          176 📉 觀望/賣出             
2472.TW      立隆電           113.0          4         62.5           6.06        3        -1913 📉 觀望/賣出             
2478.TW      大毅             69.7          3         60.0           6.48        3          134 📈 持有                
2480.TW      敦陽科           144.5          5        55.56           2.86        2         -239 📉 觀望/賣出             
2481.TW      強茂             91.5          5        46.15           9.49        2        -1571 📈 持有                
2482.TW      連宇             17.1          3        33.33            4.4        3            4 📉 觀望/賣出             
2483.TW      百容             22.9          8        69.57          21.16        1          -31 📈 持有                
2484.TW      希華             27.5          3         62.5           34.0        2          940 📉 觀望/賣出             
2485.TW      兆赫             56.2          8        72.73          15.32        2        21168 📉 觀望/賣出             
2486.TW      一詮            135.5          7        72.22          52.45        1         2285 📉 觀望/賣出             
2489.TW      瑞軒            43.65         14        78.95          94.87        0        -2753 📈 持有                
2492.TW      華新科           134.0          4        44.44          14.12        1        -2534 📉 觀望/賣出             
2493.TW      揚博            105.0          4         37.5           1.52        4         -223 📉 觀望/賣出             
2495.TW      普安             30.6          4        55.56            1.3        2         1109 📉 觀望/賣出             
2498.TW      宏達電           42.95         19          0.0            0.0        0        -2206 📉 觀望/賣出             
2515.TW      中工             16.7         20         60.0          18.86        0         1589 📈 持有                
2535.TW      達欣工            72.1          4        64.71           9.81        2          118 📉 觀望/賣出             
2542.TW      興富發            36.3         11        57.14           -0.4        1         -267 📉 觀望/賣出             
2543.TW      皇昌             78.4          8         75.0          24.85        1          329 📈 持有                
2547.TW      日勝生           11.45         11        54.55           5.06        2          399 📈 持有                
2548.TW      華固            114.5         12         70.0           6.51        0         2299 📈 持有                
2597.TW      潤弘            168.5          3        66.67           2.94        2           27 📉 觀望/賣出             
2601.TW      益航             6.79         11         50.0          21.09        3         2311 📈 持有                
2603.TW      長榮            210.5         11         75.0          11.67        0        14948 📈 持有                
2605.TW      新興             34.0          8         61.9          22.17        1       -15511 📉 觀望/賣出             
2606.TW      裕民             63.7         11        68.75           3.93        1         3972 📉 觀望/賣出             
2607.TW      榮運             56.0          8         50.0          -2.65        3         -237 📈 持有                
2609.TW      陽明             60.7         12        77.78          13.88        0         7353 📈 持有                
2610.TW      華航             18.9          8        63.64           5.19        1       -88925 📉 觀望/賣出             
2612.TW      中航             62.1         20        45.45          -6.18        1          322 📉 觀望/賣出             
2615.TW      萬海             78.6          3         50.0           6.84        3        -2247 📉 觀望/賣出             
2616.TW      山隆            21.75          3         60.0           2.24        2           -4 📉 觀望/賣出             
2618.TW      長榮航           34.25          8         50.0           0.69        2       -44481 📉 觀望/賣出             
2630.TW      亞航             51.8          3         60.0           7.29        4          632 📉 觀望/賣出             
2633.TW      台灣高鐵           26.5          7        36.36          -2.19        3        -6712 📉 觀望/賣出             
2634.TW      漢翔             54.9          4        66.67           8.55        2        -3859 📈 持有                
2641.TWO     正德             19.4          8        71.43           1.25        2          454 📉 觀望/賣出             
2645.TW      長榮航太          164.0          5         50.0          11.93        2         1581 📉 觀望/賣出             
2646.TW      星宇航空           22.0         16          0.0          -0.87        1        -7393 📉 觀望/賣出             
2723.TW      美食-KY          69.3          5         60.0           4.62        2          125 📉 觀望/賣出             
2724.TWO     藝舍-KY         18.75          6        33.33          -5.17        3            0 📉 觀望/賣出             
2726.TWO     雅茗-KY          10.2         12         50.0          -2.46        2          -29 📉 觀望/賣出             
2739.TW      寒舍             34.0          6         40.0          -1.01        2           22 📈 持有                
2740.TWO     天蔥            40.95          5         65.0          48.58        2            0 📉 觀望/賣出             
2755.TWO     揚秦            140.0         19         62.5          20.69        0           36 📈 持有                
2801.TW      彰銀            20.75          4        61.54           3.57        4       -59761 📉 觀望/賣出             
2812.TW      台中銀           20.55          9         60.0           2.72        1       -10589 📉 觀望/賣出             
2820.TW      華票            16.95          7         50.0           3.94        3         -334 📉 觀望/賣出             
2834.TW      臺企銀           15.45          7        66.67           3.24        1       -60536 📉 觀望/賣出             
2836.TW      高雄銀            12.5          3        58.33           2.82        3         -427 📉 觀望/賣出             
2838.TW      聯邦銀           19.75          6        68.75           7.46        2         1162 📉 觀望/賣出             
2845.TW      遠東銀           12.45          4        71.43           2.01        1       -12766 📉 觀望/賣出             
2855.TW      統一證           30.05          4        70.59            9.0        3       -10934 📉 觀望/賣出             
2867.TW      三商壽            8.06          6        61.11           1.22        3         8743 📉 觀望/賣出             
2880.TW      華南金            35.2          5        63.16          10.17        3        -6483 📉 觀望/賣出             
2881.TW      富邦金            88.8          5        71.43           1.51        1       -16905 📉 觀望/賣出             
2882.TW      國泰金            73.0         11        33.33           -3.6        4       -15728 📉 觀望/賣出             
2883.TW      凱基金            20.4         14        65.22          14.61        0       -30702 📈 持有                
2884.TW      玉山金            34.0          5        56.25           2.82        4        -6033 📉 觀望/賣出             
2885.TW      元大金            45.9         18        68.42           8.51        0       -21543 📈 持有                
2886.TW      兆豐金            39.3          4        55.56           1.39        3         4907 📉 觀望/賣出             
2887.TW      台新新光金          24.4         15        66.67          10.41        0      -121581 📈 持有                
2887I.TW     未知             9.28         17          0.0          -0.43        2        -3179 📉 觀望/賣出             
2889.TW      國票金           15.85          3        71.43           5.75        2        -2609 📉 觀望/賣出             
2890.TW      永豐金           31.65         19        84.62           8.02        0        -9106 📈 持有                
2891.TW      中信金            51.4          5        47.06           4.27        3       -62338 📉 觀望/賣出             
2892.TW      第一金            29.4          4         37.5           0.33        3        -4743 📉 觀望/賣出             
2897.TW      王道銀行           9.83         17        77.78           7.43        1         2866 📈 持有                
2903.TW      遠百             22.6          8         60.0           2.46        2        -1498 📉 觀望/賣出             
2923.TW      鼎固-KY          21.3          3         50.0          14.12        4            8 📉 觀望/賣出             
2941.TWO     米斯特             nan          4        33.33          -3.24        2            0 📉 觀望/賣出             
2948.TWO     寶陞            39.95          3        58.33          -2.71        5           -4 📈 持有                
3002.TW      歐格             21.6         20          0.0          -2.69        1         -232 📈 持有                
3003.TW      健和興            51.2          5        64.29           7.49        2           74 📈 持有                
3004.TW      豐達科           109.0          3        42.86            0.9        3           29 📉 觀望/賣出             
3005.TW      神基            123.0         17        33.33           7.89        0        -8414 📈 持有                
3006.TW      晶豪科           146.5          3        83.33           4.11        1         6269 📉 觀望/賣出             
3008.TW      大立光          2380.0          3        33.33           2.53        2         -838 📉 觀望/賣出             
3010.TW      華立            123.0          3         75.0           9.18        3         -316 📉 觀望/賣出             
3011.TW      今皓            12.95         19          0.0            0.0        0         -163 📉 觀望/賣出             
3013.TW      晟銘電           101.0         20          0.0            0.0        0         1369 📉 觀望/賣出             
3014.TW      聯陽            120.5          6         60.0           3.41        3        -1089 📉 觀望/賣出             
3015.TW      全漢             53.4          9        53.33            2.8        2          -61 📉 觀望/賣出             
3016.TW      嘉晶             57.1          8        46.15          11.86        3          328 📉 觀望/賣出             
3017.TW      奇鋐           1845.0         17         70.0          34.67        0         2202 📈 持有                
3018.TW      隆銘綠能           13.1         17         60.0           6.94        0            0 📈 持有                
3019.TW      亞光            133.5         18         37.5          -4.61        1         -457 📉 觀望/賣出             
3022.TW      威強電            58.9          3         50.0            1.4        2         -451 📈 持有                
3023.TW      信邦            228.0          6         70.0           3.23        2          784 📉 觀望/賣出             
3025.TW      星通             57.6         11         50.0          -7.51        2         -133 📈 持有                
3028.TW      增你強            54.4          3         50.0          13.89        3         2359 📈 持有                
3029.TW      零壹            120.5         14        46.15           5.23        1          100 📈 持有                
3030.TW      德律            245.0         14        66.67          36.11        0         1236 📈 持有                
3032.TW      偉訓             67.7         18         20.0          -5.54        3         -802 📉 觀望/賣出             
3033.TW      威健             30.2         20         50.0          -0.49        1           80 📉 觀望/賣出             
3034.TW      聯詠            375.0          3        54.55          -0.75        4        -1352 📉 觀望/賣出             
3035.TW      智原            158.5          8        57.14          -2.95        2        -1697 📉 觀望/賣出             
3036.TW      文曄            215.5         14        72.22          35.53        0         5345 📈 持有                
3037.TW      欣興            432.0          4        76.92          38.27        2        -4216 📉 觀望/賣出             
3038.TW      全台             22.7         19          0.0            0.0        0         -291 📉 觀望/賣出             
3040.TW      遠見            39.75          3        100.0           0.89        0           51 📈 持有                
3041.TW      揚智            23.45         11        22.22           1.71        1        -1595 📉 觀望/賣出             
3042.TW      晶技             92.1          8        64.71           9.93        2         -280 📉 觀望/賣出             
3044.TW      健鼎            378.0         16        53.85           0.65        1         -528 📉 觀望/賣出             
3045.TW      台灣大           108.0          8        63.64            1.9        2        11826 📉 觀望/賣出             
3049.TW      精金             14.7          4         70.0          43.68        1          519 📉 觀望/賣出             
3054.TW      立萬利            45.0         19         60.0           44.0        0            7 📈 持有                
3057.TW      喬鼎             15.6          6         60.0          -0.61        1           -4 📉 觀望/賣出             
3059.TW      華晶科            38.1          5        66.67           6.46        2         -188 📉 觀望/賣出             
3062.TW      建漢            25.25          5         60.0           5.45        2        -1016 📉 觀望/賣出             
3064.TWO     泰偉            40.85          3        33.33          -1.83        4            0 📉 觀望/賣出             
3066.TWO     李洲            17.15          5        54.55           24.5        2            3 📈 持有                
3067.TWO     全域            18.75          9         50.0          -0.28        1            0 📈 持有                
3071.TWO     協禧             24.2          3        41.67          -1.84        4           95 📈 持有                
3073.TWO     天方能源           30.1          6         40.0           9.93        2          -14 📉 觀望/賣出             
3078.TWO     僑威             60.4         14          0.0          -3.34        1        -2970 📉 觀望/賣出             
3081.TWO     聯亞           1500.0         12         72.0         132.92        0        -1305 📈 持有                
3083.TWO     網龍             29.5          3         80.0           4.71        1           -4 📈 持有                
3085.TWO     新零售            12.6          3          0.0            0.0        0            0 📈 持有                
3086.TWO     華義            235.5         20        66.67           0.84        1           37 📈 持有                
3088.TWO     艾訊             80.9          8        41.67           2.31        2         -410 📉 觀望/賣出             
3090.TW      日電貿            92.6          7         50.0           1.92        2        -2116 📉 觀望/賣出             
3092.TW      鴻碩            34.05         13          0.0            0.0        0          722 📈 持有                
3093.TWO     港建*            31.2         14        58.82          22.35        0          -11 📈 持有                
3094.TW      聯傑             23.8         10        57.14           0.58        2         -258 📉 觀望/賣出             
3105.TWO     穩懋            298.5          3         50.0           6.23        2         -302 📉 觀望/賣出             
3131.TWO     弘塑           1910.0          8         60.0           8.56        2          151 📈 持有                
3135.TW      凌航            118.5          4        55.56           21.6        2          410 📉 觀望/賣出             
3138.TW      耀登            180.5          4         50.0           4.34        1          995 📉 觀望/賣出             
3141.TWO     晶宏            45.65          3        42.86           6.52        4         -173 📉 觀望/賣出             
3147.TWO     大綜            187.5          7        77.78           4.53        2         -206 📈 持有                
3149.TW      正達             51.8          8         50.0          12.94        2        -2923 📉 觀望/賣出             
3152.TWO     璟德            145.5          3         50.0          -0.96        1          -32 📉 觀望/賣出             
3162.TWO     精確             57.6         20          0.0          -4.03        1         -326 📉 觀望/賣出             
3163.TWO     波若威           723.0         10         68.0          94.62        0          665 📉 觀望/賣出             
3167.TW      大量            291.0         20         60.0          -2.02        0         -216 📈 持有                
3168.TW      眾福科            41.1          6        46.15           0.29        2            6 📉 觀望/賣出             
3169.TWO     亞信             97.8         20         25.0          -7.17        2          -73 📈 持有                
3176.TWO     基亞            30.15          3        57.14          -0.31        2          -29 📈 持有                
3178.TWO     公準             57.7         18         40.0          -5.41        2           15 📈 持有                
3189.TW      景碩            291.5         10        61.54          62.57        1         2638 📉 觀望/賣出             
3191.TWO     雲嘉南           14.85         12          0.0            0.0        0            0 📉 觀望/賣出             
3205.TWO     佰研             52.0         10        45.45          -1.21        1           48 📈 持有                
3206.TWO     志豐            39.55         15        54.55          24.37        0           58 📈 持有                
3207.TWO     耀勝             81.7          3         60.0           26.9        2          369 📈 持有                
3211.TWO     順達            322.0          9         50.0          -2.78        2         -783 📈 持有                
3213.TWO     茂訊            101.5         17         80.0           -1.4        1          -30 📈 持有                
3217.TWO     優群            157.0          3         62.5           4.76        2         -898 📈 持有                
3218.TWO     大學光           140.5         14         50.0           0.34        1         -111 📈 持有                
3221.TWO     台嘉碩           30.15          4         50.0           6.17        3          323 📉 觀望/賣出             
3227.TWO     原相            197.0          3         37.5           -2.5        5         -779 📉 觀望/賣出             
3230.TWO     錦明            43.35         13        57.14           6.64        0           99 📈 持有                
3231.TW      緯創            130.5          4        42.86           3.45        2       -12854 📉 觀望/賣出             
3234.TWO     光環             80.0         12        65.22          80.65        1         -230 📉 觀望/賣出             
3236.TWO     千如            29.55          3        71.43          19.87        1         1031 📉 觀望/賣出             
3252.TWO     海灣             20.1         19        47.06           6.88        1            1 📈 持有                
3257.TW      虹冠電            58.0          8         50.0           2.54        2         -182 📉 觀望/賣出             
3260.TWO     威剛            287.5          3         80.0          21.42        1        -2074 📉 觀望/賣出             
3264.TWO     欣銓            143.0          8        61.54          14.58        2         6149 📉 觀望/賣出             
3265.TWO     台星科           138.0          3        63.64           9.16        3         -322 📉 觀望/賣出             
3266.TW      昇陽            13.85         16         50.0          -3.56        1           -5 📉 觀望/賣出             
3289.TWO     宜特            131.5         12         62.5           3.88        2        -1994 📉 觀望/賣出             
3290.TWO     東浦             43.9          3          0.0          -5.22        3         -251 📉 觀望/賣出             
3293.TWO     鈊象            716.0          4        44.44           1.37        3         1177 📈 持有                
3305.TW      昇貿            105.5          4        45.45           6.62        3          270 📉 觀望/賣出             
3306.TWO     鼎天             46.7          3        28.57          -2.13        3          -97 📉 觀望/賣出             
3308.TW      聯德             25.2          5        33.33           6.99        1          -80 📈 持有                
3317.TWO     尼克森            47.8          4        42.86          14.86        2         -231 📉 觀望/賣出             
3323.TWO     加百裕           35.75         20         50.0          -6.46        1        -1245 📉 觀望/賣出             
3324.TWO     雙鴻            989.0          3        44.44          14.85        4        -2763 📉 觀望/賣出             
3338.TW      泰碩             58.9          3        66.67          17.91        3          240 📈 持有                
3354.TWO     律勝             27.7          6         50.0          16.37        1         -378 📉 觀望/賣出             
3357.TWO     臺慶科           159.5          4         70.0          19.81        2         -131 📉 觀望/賣出             
3360.TWO     尚立             16.4          3          0.0          -3.23        1          406 📉 觀望/賣出             
3363.TWO     上詮            592.0         12         60.0          42.31        0          258 📈 持有                
3372.TWO     典範            21.85          9        53.85           4.79        2          228 📉 觀望/賣出             
3374.TWO     精材            177.0          4        16.67          -4.91        4         1997 📉 觀望/賣出             
3379.TWO     彬台            39.55         20          0.0            0.0        0           99 📉 觀望/賣出             
3380.TW      明泰             34.9         11        33.33            6.1        2         1351 📈 持有                
3406.TW      玉晶光           416.0          3        66.67           1.97        2         -567 📉 觀望/賣出             
3413.TW      京鼎            310.0          5        42.86           3.46        3         -655 📉 觀望/賣出             
3416.TW      融程電           145.5          5        27.27          -1.29        4          -84 📉 觀望/賣出             
3419.TW      譁裕             15.8          3        58.33           2.98        4          258 📉 觀望/賣出             
3430.TWO     奇鈦科            71.9          4         50.0          13.12        2          -18 📉 觀望/賣出             
3432.TW      台端            16.95          3        71.43          36.11        1            0 📉 觀望/賣出             
3441.TWO     聯一光           34.05         20         50.0          -1.51        1          -41 📉 觀望/賣出             
3443.TW      創意           2385.0          9         50.0           3.29        2         -207 📉 觀望/賣出             
3444.TWO     利機             61.6          3        66.67           7.09        2          -13 📉 觀望/賣出             
3450.TW      聯鈞            282.5          3        33.33          -8.75        4        -1503 📉 觀望/賣出             
3454.TW      晶睿             99.3         19        54.55            0.3        0           72 📈 持有                
3455.TWO     由田            118.0         15         50.0          -1.39        1          696 📈 持有                
3465.TWO     進泰電子           42.9         15          0.0            0.0        0            0 📉 觀望/賣出             
3466.TWO     德晉            36.35         19          0.0            0.0        0          658 📉 觀望/賣出             
3481.TW      群創             27.5          3        85.71          30.53        1       -42475 📈 持有                
3483.TWO     力致             89.9         17         50.0          -3.43        1          -56 📈 持有                
3491.TWO     昇達科          1310.0          7        70.37          92.21        1         -316 📉 觀望/賣出             
3498.TWO     陽程             61.5         18         60.0          21.06        0         2271 📈 持有                
3499.TWO     環天科            17.8          4        33.33           0.97        3         -178 📉 觀望/賣出             
3501.TW      維熹             50.1         17          0.0            0.0        0           68 📉 觀望/賣出             
3504.TW      揚明光            60.5          3        55.56           5.27        3         -743 📉 觀望/賣出             
3508.TWO     位速             39.5         20        70.59          63.56        0          -68 📈 持有                
3516.TWO     亞帝歐            19.6          3         40.0          -0.51        5          -19 📉 觀望/賣出             
3521.TWO     台鋼建設           15.0          8        54.55           5.79        2           25 📉 觀望/賣出             
3523.TWO     迎輝             16.0          3         25.0           0.61        3           -5 📉 觀望/賣出             
3526.TWO     凡甲            280.5          8        52.17           7.67        3          212 📉 觀望/賣出             
3529.TWO     力旺           2390.0         19        64.71           30.6        0          248 📈 持有                
3530.TW      晶相光            58.3         14          0.0            0.0        0          -77 📉 觀望/賣出             
3532.TW      台勝科           122.5          5         62.5          17.45        2           84 📉 觀望/賣出             
3533.TW      嘉澤           1565.0         16         60.0            3.1        1          645 📉 觀望/賣出             
3535.TW      晶彩科           148.5         20         90.0          44.88        0          761 📈 持有                
3541.TWO     西柏             24.2          8        61.54           3.79        2            4 📉 觀望/賣出             
3543.TW      州巧            48.45          4        33.33            5.0        2        -1216 📉 觀望/賣出             
3545.TW      敦泰             45.5          4        22.22            3.2        3         -438 📉 觀望/賣出             
3546.TWO     宇峻             67.3         17          0.0            0.0        0          141 📉 觀望/賣出             
3550.TW      聯穎             16.5          3        58.33          19.94        3          264 📉 觀望/賣出             
3551.TWO     世禾            184.0          3         37.5          -3.06        3           30 📈 持有                
3552.TWO     同致             48.8         14          0.0            0.0        0           29 📉 觀望/賣出             
3555.TWO     博士旺           123.0          4         75.0          37.38        1          -33 📉 觀望/賣出             
3556.TWO     禾瑞亞           42.25          3        46.15          16.21        4           -5 📉 觀望/賣出             
3558.TWO     神準            131.5         14        42.86          -4.99        2         -142 📉 觀望/賣出             
3563.TW      牧德            620.0          3        66.67          25.56        2         1695 📉 觀望/賣出             
3564.TWO     其陽            45.05          3        33.33           3.14        5          -31 📉 觀望/賣出             
3570.TWO     大塚            177.0          6         50.0           4.75        2           -4 📉 觀望/賣出             
3576.TW      聯合再生          22.55         14        66.67         109.77        0         5358 📈 持有                
3577.TWO     泓格             60.1          3         50.0           1.47        2          -77 📉 觀望/賣出             
3581.TWO     博磊             68.4          7        33.33           -3.7        2         -776 📉 觀望/賣出             
3583.TW      辛耘            356.0          3        57.14          12.46        1         -289 📈 持有                
3587.TWO     閎康            214.0         16         65.0           4.42        1          161 📉 觀望/賣出             
3588.TW      通嘉            49.25         10        77.78           3.63        1         -351 📉 觀望/賣出             
3592.TW      瑞鼎            226.0          8         50.0           2.97        2         -264 📉 觀望/賣出             
3594.TWO     磐儀            41.15          3        42.86           4.14        3          274 📈 持有                
3596.TW      智易            203.0         18        58.82          11.24        1        -7588 📈 持有                
3597.TWO     映興             23.8         18          0.0            0.0        0          -13 📉 觀望/賣出             
3609.TWO     三一東林           31.5         20          0.0            0.0        0           59 📉 觀望/賣出             
3611.TWO     鼎翰            192.5         11         50.0          -0.26        1          -18 📉 觀望/賣出             
3615.TWO     安可             32.8          4        46.67          20.96        5         2857 📉 觀望/賣出             
3623.TWO     富晶通            26.3         12         80.0          -0.81        1          -86 📈 持有                
3624.TWO     光頡             54.8          5         50.0          -6.57        2          843 📉 觀望/賣出             
3625.TWO     西勝             17.0         18          0.0            0.0        0          140 📉 觀望/賣出             
3629.TWO     地心引力          18.15          8         50.0          -2.44        1            0 📉 觀望/賣出             
3632.TWO     研勤             9.99         13        42.86           8.11        1            0 📈 持有                
3645.TW      達邁             69.0          8        58.82           41.9        1        -3600 📈 持有                
3652.TW      精聯            26.95         20          0.0          -4.29        2          -46 📉 觀望/賣出             
3653.TW      健策           3415.0          8         40.0           6.39        1         -109 📉 觀望/賣出             
3661.TW      世芯-KY        3310.0          4         50.0          -3.89        3         -586 📉 觀望/賣出             
3663.TWO     鑫科             56.7         13         37.5          -5.21        2          104 📉 觀望/賣出             
3664.TWO     安瑞-KY         14.65         16          0.0            0.0        0          -16 📉 觀望/賣出             
3665.TW      貿聯-KY        1770.0         10         50.0          11.59        3         2858 📈 持有                
3672.TWO     康聯訊           11.85          6         30.0          -4.85        3            7 📉 觀望/賣出             
3675.TWO     德微            181.5          3         80.0          14.39        1         -110 📈 持有                
3680.TWO     家登            396.0         20         50.0          -2.01        1           81 📉 觀望/賣出             
3684.TWO     榮昌             60.4          4         50.0          -7.02        2           68 📉 觀望/賣出             
3686.TW      達能             19.2         17        54.55          -7.15        2         -638 📉 觀望/賣出             
3687.TWO     歐買尬            71.1         18          0.0            0.0        0         -110 📉 觀望/賣出             
3689.TWO     湧德            106.0         16         40.0          -5.06        1        -1151 📉 觀望/賣出             
3691.TWO     碩禾            117.0          3         87.5          53.41        1          533 📉 觀望/賣出             
3693.TWO     營邦            428.5          7        55.56           2.46        2           89 📉 觀望/賣出             
3694.TW      海華             58.2         20         25.0           -2.1        1         -491 📉 觀望/賣出             
3701.TW      大眾控            58.3          6         30.0          -6.57        4          842 📉 觀望/賣出             
3702.TW      大聯大            72.0         13        71.43          10.43        0        -2638 📈 持有                
3703.TW      欣陸            22.25          3         60.0           1.92        2        -1458 📉 觀望/賣出             
3706.TW      神達             80.8          3         50.0           2.25        2        -5060 📈 持有                
3707.TWO     漢磊             56.8          6        42.86          12.35        3        -1286 📉 觀望/賣出             
3708.TW      上緯投控          117.5          5         75.0           8.73        1         1293 📉 觀望/賣出             
3709.TWO     鑫聯大投控          70.5         12         50.0          -4.93        1          215 📈 持有                
3710.TWO     連展投控           6.91         10         70.0          18.15        1         -125 📉 觀望/賣出             
3711.TW      日月光投控         342.0          5        63.64           9.71        2          767 📉 觀望/賣出             
3712.TW      永崴投控          23.05          6        54.55           8.43        1         -197 📉 觀望/賣出             
3713.TWO     新晶投控          18.65         17          0.0            0.0        0          -40 📉 觀望/賣出             
3714.TW      富采            39.15         20         25.0          -7.95        3          488 📈 持有                
3715.TW      定穎投控          153.5          3         50.0           1.42        3         1501 📉 觀望/賣出             
3717.TW      聯嘉投控           18.0          3        57.14           8.89        2         -415 📈 持有                
4123.TWO     晟德            48.95         14        66.67          14.55        1        -4160 📈 持有                
4127.TWO     天良            36.15         12        72.73          22.66        1            9 📉 觀望/賣出             
4130.TWO     健亞             34.6          3         50.0           8.81        1          333 📈 持有                
4131.TWO     浩泰             37.9          3        42.86          -5.99        4           -8 📉 觀望/賣出             
4142.TW      國光生            18.2          3        57.14            3.9        2         1097 📈 持有                
4147.TWO     中裕             53.5          8         40.0           2.72        1           16 📈 持有                
4154.TWO     樂威科-KY          nan          3          0.0            0.0        1           -1 📉 觀望/賣出             
4161.TWO     聿新科           25.45          6        38.46           5.02        3           -8 📉 觀望/賣出             
4167.TWO     松瑞藥           20.25          6        55.56           5.79        1         -232 📉 觀望/賣出             
4171.TWO     瑞基            20.25         13         50.0          10.74        1           48 📉 觀望/賣出             
4192.TWO     杏國            20.35         15          0.0            0.0        0            1 📉 觀望/賣出             
4304.TWO     勝昱             29.4         14         50.0           -2.0        0            0 📉 觀望/賣出             
4406.TWO     新昕纖            10.0          3         50.0          -3.79        3            9 📉 觀望/賣出             
4416.TWO     三圓             16.7         19          0.0            0.0        0          -27 📉 觀望/賣出             
4510.TWO     高鋒            42.15          8         60.0          18.84        1            3 📉 觀望/賣出             
4513.TWO     福裕            16.85         19          0.0            0.0        0            3 📉 觀望/賣出             
4523.TWO     永彰            33.85          3         50.0           6.78        3           53 📉 觀望/賣出             
4526.TW      東台             31.9          3        63.64          10.93        3         -159 📉 觀望/賣出             
4529.TWO     淳紳             3.45         20          0.0          -6.01        2            0 📈 持有                
4530.TWO     宏易             28.7          8         50.0           7.67        1            0 📈 持有                
4533.TWO     協易機            34.8          5         62.5          61.81        1         2041 📉 觀望/賣出             
4534.TWO     慶騰             29.0          3        69.23          64.05        2          188 📈 持有                
4536.TW      拓凱            164.0          3         50.0           2.47        3         -197 📉 觀望/賣出             
4538.TWO     大詠城            19.0         10        58.82           8.68        1           -4 📈 持有                
4540.TW      全球傳動          46.95          5        66.67          32.37        3          943 📉 觀望/賣出             
4541.TWO     晟田            44.15          7        45.45           1.03        2         -750 📉 觀望/賣出             
4542.TWO     科嶠            156.0         20        64.71           52.2        0          526 📈 持有                
4551.TW      智伸科           122.0          6        44.44          -1.94        3         -227 📉 觀望/賣出             
4555.TW      氣立             36.1          9         50.0           0.75        1         -107 📉 觀望/賣出             
4556.TWO     旭然             27.5          4          0.0          -1.95        1           -2 📉 觀望/賣出             
4560.TW      強信-KY         34.35         14        42.86           0.31        1          -13 📈 持有                
4561.TWO     健椿            35.85          5         60.0          44.76        1          162 📉 觀望/賣出             
4562.TW      穎漢             33.6          6         40.0            0.5        2           43 📉 觀望/賣出             
4563.TWO     百德             47.8          7        61.54          23.37        1          -11 📉 觀望/賣出             
4569.TW      六方科-KY        162.5          3         75.0          16.28        1           27 📉 觀望/賣出             
4571.TW      鈞興-KY         172.0          3        57.14           1.32        2          -94 📉 觀望/賣出             
4576.TW      大銀微系統         118.0          4        46.67           13.8        4         1233 📉 觀望/賣出             
4577.TWO     達航科技           93.5          8        58.82          68.94        1          429 📈 持有                
4580.TWO     捷流閥業           81.7         10        61.54          -0.12        2           22 📉 觀望/賣出             
4583.TW      台灣精銳          657.0          4        71.43          15.61        1          345 📉 觀望/賣出             
4585.TW      達明            317.0          3         40.0          -1.36        2          -87 📉 觀望/賣出             
4609.TWO     唐鋒              5.0         13        33.33          -9.78        2            0 📉 觀望/賣出             
4702.TWO     中美實            9.97         14        38.46            0.3        2          -16 📉 觀望/賣出             
4721.TWO     美琪瑪            64.9          5        42.86           2.68        4          -35 📉 觀望/賣出             
4722.TW      國精化           184.0          5        64.29          16.05        2         -393 📉 觀望/賣出             
4737.TW      華廣             61.7          3        69.23           7.41        4          705 📈 持有                
4739.TW      康普             69.9          4         75.0          14.08        2           32 📉 觀望/賣出             
4744.TWO     皇將             31.9         13        43.75           2.16        3         -160 📉 觀望/賣出             
4745.TWO     合富-KY         20.55         18          0.0            0.0        0         -167 📉 觀望/賣出             
4749.TWO     新應材          1015.0         14        83.33          13.41        0          674 📈 持有                
4755.TW      三福化           149.5         18        57.89          20.08        0          587 📈 持有                
4763.TW      材料*-KY        45.35          3         50.0          -2.83        2         4631 📉 觀望/賣出             
4764.TW      雙鍵            144.0         13        66.67           15.2        0          347 📈 持有                
4768.TWO     晶呈科技          446.0         16         37.5           3.75        1          337 📈 持有                
4770.TW      上品            230.0         18        44.44           -7.4        3         -153 📉 觀望/賣出             
