id,name,price,signal,pnl,count,win_rate,reason
3081.TWO,聯亞,1805.0,☁️ 觀望,188.16,7,71.43,[P:0.95/8.0] [📉 轉弱] 等待機會
8046.TW,南電,1075.0,❄️ 賣出,162.25,9,55.56,[P:0.95/8.0] [📉 轉弱] 今日觸發 WeakFail
6640.TWO,均華,942.0,☁️ 觀望,111.88,6,66.67,[P:0.95/8.0] [📉 轉弱] 等待機會
3037.TW,欣興,848.0,☁️ 觀望,101.98,8,50.0,[P:0.95/8.0] [📉 轉弱] 等待機會
3189.TW,景碩,710.0,☁️ 觀望,95.79,9,55.56,[P:0.95/8.0] [📉 轉弱] 等待機會
3363.TWO,上詮,598.0,🟡 預警 (⚡ 糾結噴發),80.39,9,44.44,[P:0.95/8.0] [🚀 極強] 均線糾結且短均線轉強
3030.TW,德律,296.5,☁️ 觀望,79.35,7,71.43,[P:0.95/8.0] [📉 轉弱] 等待機會
6196.TW,帆宣,510.0,☁️ 觀望,75.34,9,55.56,[P:0.95/8.0] [📉 轉弱] 等待機會
3583.TW,辛耘,749.0,☁️ 觀望,56.42,8,62.5,[P:0.95/8.0] [📉 轉弱] 等待機會
4979.TWO,華星光,448.5,🟡 預警 (🚀 動能初現),51.67,11,36.36,[P:0.95/8.0] [📉 轉弱] 帶量突破短高 (漲幅:3.3%)
3455.TWO,由田,185.5,☁️ 觀望,40.03,7,14.29,[P:0.95/8.0] [📉 轉弱] 等待機會
