Stock_ID,Stock_Name,Date,Type,Price_Entry,Stop_Loss,Take_Profit,Status,Action,Vol_Spike,RSI,Validation_Date,Priority,Is_New
00669R.TW,國泰美國道瓊反1,2026-04-21,看跌 FVG,5.56,5.62,5.28,❌ 已失效,實體過中線,0,18.68,-,2,False
00671R.TW,富邦NASDAQ反1,2026-04-20,看跌 FVG,2.72,2.74,2.58,⚠️ 壓力確認,🔴 放空,0,25.37,2026-04-22,2,False
00676R.TW,富邦臺灣加權反1,2026-04-21,看跌 FVG,6.85,6.93,6.51,⚠️ 壓力確認,🔴 放空,0,20.0,2026-04-23,2,True
00686R.TW,群益臺灣加權反1,2026-04-21,看跌 FVG,1.23,1.25,1.17,❌ 已失效,實體過中線,0,18.18,-,2,False
00713.TW,元大台灣高息低波,2026-04-17,看漲 FVG,54.1,53.48,56.81,❌ 已失效,實體破中線,1,74.47,2026-04-21,2,False
00722B.TWO,群益投資級電信債,2026-04-17,看跌 FVG,36.1,36.37,34.3,❌ 已失效,實體過中線,1,50.76,-,2,False
00770.TW,國泰北美科技,2026-04-22,看漲 FVG,57.75,56.96,60.64,⏳ 待回測,⚡結構突破,0,92.7,-,2,False
00851.TW,台新全球AI,2026-04-21,看漲 FVG,60.3,59.75,63.31,✅ 已站穩,🟢 買進,0,84.19,2026-04-23,2,True
00864B.TWO,中信美國公債0-1,2026-04-14,看跌 FVG,46.31,46.74,43.99,⚠️ 壓力確認,🔴 放空,0,33.33,2026-04-16,2,False
00865B.TW,國泰US短期公債,2026-04-15,看跌 FVG,47.76,48.16,45.37,⚠️ 壓力確認,🔴 放空,1,29.1,2026-04-17,2,False
00875.TW,國泰網路資安,2026-04-22,看漲 FVG,40.44,40.02,42.46,⏳ 待回測,⚡結構突破,0,65.78,-,2,False
00876.TW,元大全球5G,2026-04-21,看漲 FVG,72.85,72.19,76.49,✅ 已站穩,🟢 買進,1,87.31,2026-04-23,2,True
00878.TW,國泰永續高股息,2026-04-21,看漲 FVG,24.76,24.46,26.0,❌ 已失效,實體破中線,0,84.25,-,2,False
00885.TW,富邦越南,2026-04-16,看漲 FVG,18.58,18.29,19.51,✅ 已站穩,🟢 買進,0,81.55,2026-04-20,2,False
00887.TWO,永豐中國科技50大,2026-04-22,看漲 FVG,14.07,13.99,14.77,⏳ 待回測,⚡結構突破,0,91.01,-,2,False
00893.TW,國泰智能電動車,2026-04-22,看漲 FVG,38.8,38.36,40.74,⏳ 待回測,⚡結構突破,0,96.23,-,2,False
00896.TW,中信綠能及電動車,2026-04-20,看漲 FVG,23.86,23.69,25.05,✅ 已站穩,🟢 買進,0,76.14,2026-04-23,2,True
00898.TW,國泰基因免疫革命,2026-04-15,看漲 FVG,8.44,8.22,8.86,✅ 已站穩,🟢 買進,1,70.06,2026-04-17,2,False
00900.TW,富邦特選高股息30,2026-04-21,看漲 FVG,15.21,15.08,15.97,❌ 已失效,實體破中線,0,81.87,-,2,False
00902.TW,中信電池及儲能,2026-04-21,看漲 FVG,16.4,15.85,17.22,❌ 已失效,實體破中線,0,79.23,-,2,False
00905.TW,FT臺灣SMART,2026-04-21,看漲 FVG,22.12,21.84,23.23,❌ 已失效,實體破中線,0,83.08,-,2,False
00912.TW,中信臺灣智慧50,2026-04-21,看漲 FVG,27.41,27.1,28.78,✅ 已站穩,🟢 買進,0,82.15,2026-04-23,2,True
00915.TW,凱基優選高股息30,2026-04-20,看漲 FVG,24.7,24.48,25.93,❌ 已失效,實體破中線,0,72.12,-,2,False
00916.TW,國泰全球品牌50,2026-04-20,看漲 FVG,26.91,26.68,28.26,✅ 已站穩,🟢 買進,0,74.06,2026-04-22,2,False
00917.TW,中信特選金融,2026-04-21,看漲 FVG,21.94,21.69,23.04,❌ 已失效,實體破中線,0,92.83,-,2,False
00918.TW,大華優利高填息30,2026-04-21,看漲 FVG,23.71,23.48,24.9,❌ 已失效,實體破中線,0,81.53,-,2,False
00919.TW,群益台灣精選高息,2026-04-20,看漲 FVG,23.53,23.32,24.71,❌ 已失效,實體破中線,0,68.73,-,2,False
00922.TW,國泰台灣領袖50,2026-04-21,看漲 FVG,32.23,31.72,33.84,✅ 已站穩,🟢 買進,0,82.46,2026-04-23,2,True
00923.TW,群益台ESG低碳50,2026-04-21,看漲 FVG,33.45,32.86,35.12,✅ 已站穩,🟢 買進,0,81.53,2026-04-23,2,True
00929.TW,復華台灣科技優息,2026-04-21,看漲 FVG,22.16,21.69,23.27,❌ 已失效,實體破中線,0,83.33,-,2,False
00932.TW,兆豐永續高息等權,2026-04-21,看漲 FVG,16.09,15.81,16.89,❌ 已失效,實體破中線,0,82.28,-,2,False
00934.TW,中信成長高股息,2026-04-21,看漲 FVG,23.38,23.01,24.55,❌ 已失效,實體破中線,0,80.39,-,2,False
00936.TW,台新永續高息中小,2026-04-21,看漲 FVG,18.68,18.56,19.61,❌ 已失效,實體破中線,0,76.35,-,2,False
00939.TW,統一台灣高息動能,2026-04-21,看漲 FVG,16.85,16.69,17.69,❌ 已失效,實體破中線,0,81.0,-,2,False
00940.TW,元大台灣價值高息,2026-04-21,看漲 FVG,10.44,10.35,10.96,❌ 已失效,實體破中線,0,83.55,-,2,False
00954.TW,中信日本半導體,2026-04-14,看漲 FVG,16.1,15.42,16.91,⏳ 待回測,⚡結構突破,0,70.05,-,2,False
00955.TWO,中信日本商社,2026-04-22,看跌 FVG,15.07,15.32,14.32,⏳ 待回測,⚡結構突破,1,39.62,-,2,False
00958B.TWO,永豐ESG銀行債15+,2026-04-17,看跌 FVG,9.29,9.41,8.83,⚠️ 壓力確認,🔴 放空,0,48.79,2026-04-21,2,True
00961.TW,FT臺灣永續高息,2026-04-16,看漲 FVG,10.24,10.12,10.75,✅ 已站穩,🟢 買進,1,61.26,2026-04-23,2,True
00968B.TWO,元大優息投等債,2026-04-17,看跌 FVG,9.3,9.41,8.84,⚠️ 壓力確認,🔴 放空,0,50.59,2026-04-21,2,True
009803.TW,保德信市值動能50,2026-04-21,看漲 FVG,18.08,17.81,18.98,✅ 已站穩,🟢 買進,0,81.21,2026-04-23,2,True
009813.TW,貝萊德標普卓越50,2026-04-20,看漲 FVG,10.64,10.56,11.17,✅ 已站穩,🟢 買進,0,74.84,2026-04-22,2,False
009814.TWO,富邦標普500,2026-04-20,看漲 FVG,10.38,10.29,10.9,✅ 已站穩,🟢 買進,0,75.57,2026-04-22,2,False
009816.TW,凱基台灣TOP50,2026-04-21,看漲 FVG,12.29,12.09,12.9,✅ 已站穩,🟢 買進,0,81.88,2026-04-23,2,True
009817.TW,國泰日本不動產,2026-04-22,看跌 FVG,9.34,9.44,8.87,⏳ 待回測,⚡結構突破,0,51.69,-,2,False
00981D.TWO,主動中信非投等債,2026-04-09,看漲 FVG,10.36,10.3,10.88,❌ 已失效,實體破中線,0,64.29,2026-04-13,2,False
00984A.TW,主動安聯台灣高息,2026-04-21,看漲 FVG,14.14,14.02,14.85,❌ 已失效,實體破中線,0,84.76,-,2,False
00984D.TW,主動聯博全球非投,2026-04-17,看漲 FVG,10.11,10.03,10.62,✅ 已站穩,🟢 買進,1,75.68,2026-04-21,2,False
00985B.TW,群益ESG投等債0-5,2026-03-31,看漲 FVG,10.28,10.22,10.79,❌ 已失效,實體破中線,1,58.82,2026-04-02,2,False
00989A.TW,主動摩根美國科技,2026-04-21,看漲 FVG,15.54,15.27,16.32,✅ 已站穩,🟢 買進,0,82.95,2026-04-23,2,True
020012.TW,富邦行動通訊N,2026-04-17,看漲 FVG,20.78,19.9,21.82,⏳ 待回測,⚡結構突破,0,88.21,-,2,False
1210.TW,大成,2026-03-12,看漲 FVG,52.7,51.84,55.34,💰 已達標,獲利點,1,68.52,-,2,False
1235.TW,興泰,2026-04-09,看漲 FVG,43.4,41.04,45.57,💰 已達標,獲利點,1,68.18,2026-04-13,2,False
1260.TWO,富味鄉,2026-04-21,看漲 FVG,26.65,26.37,27.98,💰 已達標,獲利點,1,76.7,-,2,True
1295.TWO,生合,2026-04-13,看跌 FVG,59.6,60.3,56.62,❌ 已失效,實體過中線,1,23.47,2026-04-15,2,False
1303.TW,南亞,2026-04-08,看漲 FVG,84.5,82.98,88.73,❌ 已失效,實體破中線,0,49.59,-,2,False
1319.TW,東陽,2026-04-13,看跌 FVG,79.1,80.6,75.14,❌ 已失效,實體過中線,1,36.42,2026-04-15,2,False
1323.TW,永裕,2026-04-21,看跌 FVG,20.65,20.9,19.62,❌ 已失效,實體過中線,0,48.65,-,2,False
1337.TW,再生-KY,2026-04-20,看跌 FVG,5.45,5.53,5.18,💰 已達標,獲利點,0,33.18,-,2,False
1402.TW,遠東新,2026-04-21,看跌 FVG,26.0,26.28,24.7,❌ 已失效,實體過中線,0,45.31,-,2,False
1409.TW,新纖,2026-04-13,看漲 FVG,16.9,16.67,17.75,❌ 已失效,實體破中線,1,62.5,-,2,False
1410.TW,南染,2026-03-09,看跌 FVG,32.45,33.16,30.83,❌ 已失效,實體過中線,1,30.26,-,2,False
1432.TW,大魯閣,2026-04-20,看跌 FVG,16.85,16.98,16.01,⚠️ 壓力確認,🔴 放空,1,15.63,2026-04-22,2,False
1436.TW,華友聯,2026-04-20,看跌 FVG,52.1,52.76,49.49,⏳ 待回測,⚡結構突破,1,32.43,-,2,False
1442.TW,名軒,2026-04-17,看漲 FVG,28.55,27.81,29.98,💰 已達標,獲利點,1,62.5,-,2,False
1467.TW,南緯,2026-04-22,看漲 FVG,7.67,6.98,8.05,⏳ 待回測,⚡結構突破,1,82.65,-,2,False
1473.TW,台南,2026-04-22,看跌 FVG,23.0,23.17,21.85,⏳ 待回測,⚡結構突破,0,38.89,-,2,False
1480.TWO,東盟開發,2026-04-22,看跌 FVG,9.59,9.65,9.11,⏳ 待回測,⚡結構突破 🧹,0,44.44,-,2,True
1583.TW,程泰,2026-04-16,看漲 FVG,47.55,47.01,49.93,✅ 已站穩,🟢 買進,0,74.44,2026-04-23,2,True
1608.TW,華榮,2026-04-21,看漲 FVG,34.35,33.43,36.07,❌ 已失效,實體破中線,1,74.1,-,2,False
1609.TW,大亞,2026-04-14,看漲 FVG,34.0,33.58,35.7,❌ 已失效,實體破中線,0,56.55,2026-04-20,2,False
1709.TW,和益,2026-04-13,看漲 FVG,18.9,18.41,19.84,❌ 已失效,實體破中線,1,65.62,2026-04-17,2,False
1712.TW,興農,2026-04-08,看跌 FVG,43.2,43.52,41.04,⚠️ 壓力確認,🔴 放空,0,38.71,2026-04-10,2,False
1718.TW,中纖,2026-04-22,看跌 FVG,6.78,6.83,6.44,⏳ 待回測,⚡結構突破,0,17.43,-,2,False
1722.TW,台肥,2026-04-22,看跌 FVG,45.0,45.28,42.75,⏳ 待回測,⚡結構突破,0,44.86,-,2,False
1725.TW,元禎,2026-04-21,看漲 FVG,32.75,31.64,34.39,❌ 已失效,實體破中線,1,54.92,-,2,False
1727.TW,中華化,2026-04-13,看漲 FVG,56.8,55.42,59.64,❌ 已失效,實體破中線,1,60.08,2026-04-15,2,False
1736.TW,喬山,2026-04-13,看跌 FVG,119.5,120.6,113.52,❌ 已失效,實體過中線,0,43.59,-,2,False
1808.TW,潤隆,2026-04-13,看跌 FVG,30.35,30.75,28.83,❌ 已失效,實體過中線,1,44.35,2026-04-15,2,False
1909.TW,榮成,2026-04-20,看跌 FVG,9.57,9.66,9.09,⏳ 待回測,⚡結構突破,1,32.26,-,2,False
2006.TW,東和鋼鐵,2026-04-22,看跌 FVG,69.2,69.95,65.74,⏳ 待回測,⚡結構突破,0,56.86,-,2,False
2017.TW,官田鋼,2026-04-20,看跌 FVG,9.2,9.28,8.74,⏳ 待回測,⚡結構突破,0,19.35,-,2,False
2020.TW,美亞,2026-04-22,看跌 FVG,22.9,23.06,21.75,⏳ 待回測,⚡結構突破,0,53.38,-,2,False
2022.TW,聚亨,2026-04-20,看跌 FVG,8.7,8.84,8.26,💰 已達標,獲利點,0,28.83,-,2,False
2025.TW,千興,2026-04-16,看漲 FVG,11.85,11.64,12.44,❌ 已失效,實體破中線,1,62.07,2026-04-20,2,False
2027.TW,大成鋼,2026-04-20,看跌 FVG,37.2,37.49,35.34,⏳ 待回測,⚡結構突破,0,52.89,-,2,False
2028.TW,威致,2026-04-15,看漲 FVG,19.2,18.66,20.16,❌ 已失效,實體破中線,0,56.6,2026-04-17,2,False
2031.TW,新光鋼,2026-04-22,看跌 FVG,39.65,40.2,37.67,⏳ 待回測,⚡結構突破,0,50.54,-,2,False
2033.TW,佳大,2026-04-09,看漲 FVG,16.4,16.22,17.22,❌ 已失效,實體破中線,0,63.27,2026-04-13,2,False
2059.TW,川湖,2026-04-21,看漲 FVG,3815.0,3756.12,4005.75,❌ 已失效,實體破中線,0,61.93,-,2,False
2069.TW,運錩,2026-04-21,看漲 FVG,18.9,18.66,19.84,❌ 已失效,實體破中線,1,57.5,-,2,False
2101.TW,南港,2026-04-22,看跌 FVG,34.85,35.17,33.11,⏳ 待回測,⚡結構突破,0,48.79,-,2,False
2102.TW,泰豐,2026-04-16,看跌 FVG,19.15,19.3,18.19,❌ 已失效,實體過中線,0,48.94,-,2,False
2103.TW,台橡,2026-04-20,看跌 FVG,18.85,19.09,17.91,❌ 已失效,實體過中線,0,41.12,2026-04-22,2,False
2105.TW,正新,2026-04-13,看漲 FVG,32.4,32.14,34.02,❌ 已失效,實體破中線,0,63.52,-,2,False
2206.TW,三陽工業,2026-04-21,看跌 FVG,57.3,57.79,54.43,💰 已達標,獲利點,1,36.84,-,2,False
2211.TW,長榮鋼,2026-03-30,看跌 FVG,99.0,100.5,94.05,❌ 已失效,實體過中線,1,40.65,-,2,False
2233.TW,宇隆,2026-04-20,看漲 FVG,245.0,231.84,257.25,💰 已達標,獲利點,1,56.89,-,2,False
2237.TWO,華德動能,2026-03-03,看跌 FVG,30.3,31.0,28.79,❌ 已失效,實體過中線,1,42.0,2026-03-06,2,False
2241.TW,艾姆勒,2026-04-22,看漲 FVG,32.0,29.6,33.6,⏳ 待回測,⚡結構突破,1,68.62,-,2,False
2301.TW,光寶科,2026-04-21,看漲 FVG,170.0,168.65,178.5,❌ 已失效,實體破中線,1,65.94,-,2,False
2302.TW,麗正,2026-04-17,看漲 FVG,18.9,18.51,19.84,❌ 已失效,實體破中線,1,57.89,2026-04-21,2,False
2317.TW,鴻海,2026-04-22,看漲 FVG,218.0,211.94,228.9,⏳ 待回測,⚡結構突破,1,83.17,-,2,False
2329.TW,華泰,2026-04-13,看漲 FVG,57.4,54.53,60.27,💰 已達標,獲利點,1,44.11,2026-04-15,2,False
2338.TW,光罩,2026-04-17,看漲 FVG,49.6,46.27,52.08,💰 已達標,獲利點,1,62.57,2026-04-21,2,False
2342.TW,茂矽,2026-04-20,看漲 FVG,31.7,31.14,33.29,💰 已達標,獲利點,1,58.02,-,2,False
2347.TW,聯強,2026-04-13,看漲 FVG,81.8,80.69,85.89,✅ 已站穩,🟢 買進,0,61.93,2026-04-15,2,False
2352.TW,佳世達,2026-04-17,看漲 FVG,25.55,25.32,26.83,❌ 已失效,實體破中線,0,66.0,2026-04-21,2,False
2357.TW,華碩,2026-04-17,看漲 FVG,601.0,592.02,631.05,✅ 已站穩,🟢 買進,0,60.87,2026-04-21,2,False
2363.TW,矽統,2026-04-17,看漲 FVG,55.4,53.03,58.17,💰 已達標,獲利點,1,66.76,-,2,False
2364.TW,倫飛,2026-04-02,看漲 FVG,62.5,60.6,65.62,💰 已達標,獲利點,1,61.07,2026-04-13,2,False
2365.TW,昆盈,2026-04-14,看漲 FVG,34.4,33.08,36.12,💰 已達標,獲利點,1,56.15,2026-04-16,2,False
2367.TW,燿華,2026-04-17,看跌 FVG,69.4,70.45,65.93,❌ 已失效,實體過中線,0,37.31,-,2,False
2374.TW,佳能,2026-04-21,看漲 FVG,74.9,73.33,78.65,❌ 已失效,實體破中線,0,69.01,-,2,False
2385.TW,群光,2026-02-23,看漲 FVG,123.5,119.4,129.68,❌ 已失效,實體破中線,1,60.87,2026-02-25,2,False
2387.TW,精元,2026-04-21,看漲 FVG,41.3,40.7,43.37,✅ 已站穩,🟢 買進,0,65.55,2026-04-23,2,True
2393.TW,億光,2026-04-16,看漲 FVG,72.6,71.34,76.23,✅ 已站穩,🟢 買進,0,60.96,2026-04-20,2,False
2397.TW,友通,2026-04-14,看漲 FVG,59.2,58.8,62.16,❌ 已失效,實體破中線,0,70.24,2026-04-16,2,False
2412.TW,中華電,2026-04-17,看漲 FVG,137.0,135.82,143.85,❌ 已失效,實體破中線,0,68.75,2026-04-21,2,False
2421.TW,建準,2026-04-16,看漲 FVG,145.0,143.28,152.25,💰 已達標,獲利點,1,56.88,2026-04-20,2,False
2427.TW,三商電,2026-04-13,看跌 FVG,22.4,22.71,21.28,⚠️ 壓力確認,🔴 放空,1,28.38,2026-04-15,2,False
2432.TW,倚天酷��-創,2026-04-20,看漲 FVG,29.05,28.51,30.5,⏳ 待回測,⚡結構突破,1,65.79,-,2,False
2440.TW,太空梭,2026-04-20,看漲 FVG,16.25,15.42,17.06,💰 已達標,獲利點,1,73.44,-,2,False
2442.TW,新美齊,2026-04-20,看跌 FVG,19.05,19.55,18.1,⚠️ 壓力確認,🔴 放空,1,23.68,2026-04-22,2,False
2444.TW,兆勁,2026-04-17,看漲 FVG,13.5,12.84,14.18,💰 已達標,獲利點,1,63.77,-,2,False
2482.TW,連宇,2026-04-17,看漲 FVG,17.7,17.26,18.59,❌ 已失效,實體破中線,1,57.45,-,2,False
2491.TW,吉祥全,2026-04-17,看漲 FVG,16.2,15.67,17.01,❌ 已失效,實體破中線,1,59.78,-,2,False
2501.TW,國建,2026-04-22,看漲 FVG,25.3,24.78,26.57,⏳ 待回測,⚡結構突破,1,82.02,-,2,False
2520.TW,冠德,2026-04-09,看跌 FVG,31.15,31.46,29.59,❌ 已失效,實體過中線,0,39.1,2026-04-14,2,False
2528.TW,皇普,2026-04-20,看跌 FVG,23.05,23.92,21.9,⏳ 待回測,⚡結構突破 🧹,1,20.0,-,2,False
2535.TW,達欣工,2026-04-10,看漲 FVG,70.2,68.46,73.71,❌ 已失效,實體破中線,0,60.8,2026-04-14,2,True
2543.TW,皇昌,2026-04-22,看跌 FVG,51.7,52.16,49.12,⏳ 待回測,⚡結構突破,0,20.19,-,2,False
2546.TW,根基,2026-04-09,看漲 FVG,83.0,80.59,87.15,⏳ 待回測,⚡結構突破 🧹,1,55.19,-,2,False
2547.TW,日勝生,2026-04-13,看漲 FVG,10.85,10.75,11.39,❌ 已失效,實體破中線,1,50.0,2026-04-15,2,False
2548.TW,華固,2026-04-08,看漲 FVG,126.0,121.39,132.3,✅ 已站穩,🟢 買進,0,65.52,2026-04-13,2,False
2596.TWO,綠意,2026-04-21,看跌 FVG,30.85,31.31,29.31,⏳ 待回測,⚡結構突破,0,35.35,-,2,False
2606.TW,裕民,2026-04-16,看漲 FVG,64.2,63.68,67.41,❌ 已失效,實體破中線,0,63.85,-,2,False
2612.TW,中航,2026-04-15,看漲 FVG,58.9,56.91,61.84,❌ 已失效,實體破中線,1,60.42,-,2,False
2614.TW,東森,2026-04-10,看跌 FVG,20.55,20.8,19.52,⚠️ 壓力確認,🔴 放空,1,48.1,2026-04-14,2,False
2615.TW,萬海,2026-04-20,看跌 FVG,75.2,75.68,71.44,⚠️ 壓力確認,🔴 放空,0,46.24,2026-04-23,2,True
2634.TW,漢翔,2026-04-16,看漲 FVG,49.65,48.41,52.13,✅ 已站穩,🟢 買進,1,43.3,2026-04-21,2,False
2637.TW,慧洋-KY,2026-04-16,看漲 FVG,74.6,72.93,78.33,❌ 已失效,實體破中線,1,64.75,-,2,False
2644.TWO,中信造船,2026-03-25,看跌 FVG,85.9,86.53,81.61,❌ 已失效,實體過中線,1,22.61,2026-03-27,2,True
2645.TW,長榮航太,2026-04-20,看漲 FVG,163.5,161.19,171.68,✅ 已站穩,🟢 買進,1,72.31,2026-04-23,2,True
2734.TWO,易飛網,2026-04-13,看漲 FVG,17.3,16.91,18.17,❌ 已失效,實體破中線,1,72.06,-,2,True
2741.TWO,老四川,2026-04-20,看跌 FVG,24.7,25.12,23.46,💰 已達標,獲利點,1,22.12,-,2,True
2743.TWO,山富,2026-04-22,看跌 FVG,71.3,72.36,67.73,⏳ 待回測,⚡結構突破,1,51.6,-,2,True
2752.TWO,豆府,2026-04-21,看跌 FVG,189.0,190.95,179.55,⚠️ 壓力確認,🔴 放空,1,33.26,2026-04-23,2,True
2755.TWO,揚秦,2026-04-21,看跌 FVG,136.5,138.19,129.67,⏳ 待回測,⚡結構突破,1,33.33,-,2,False
2801.TW,彰銀,2026-04-17,看漲 FVG,21.5,21.34,22.57,❌ 已失效,實體破中線,0,69.77,-,2,False
2820.TW,華票,2026-04-14,看漲 FVG,17.1,16.96,17.96,❌ 已失效,實體破中線,0,82.35,-,2,False
2834.TW,臺企銀,2026-04-20,看漲 FVG,16.55,16.22,17.38,✅ 已站穩,🟢 買進,1,95.12,2026-04-22,2,False
2836.TW,高雄銀,2026-04-22,看跌 FVG,12.0,12.11,11.4,⏳ 待回測,⚡結構突破,1,45.45,-,2,False
2838.TW,聯邦銀,2026-04-22,看跌 FVG,20.35,20.75,19.33,⏳ 待回測,⚡結構突破,0,46.0,-,2,False
2845.TW,遠東銀,2026-04-22,看跌 FVG,12.5,12.61,11.88,⏳ 待回測,⚡結構突破,0,54.55,-,2,False
2852.TW,第一保,2026-04-14,看漲 FVG,26.25,26.02,27.56,❌ 已失效,實體破中線,1,70.59,2026-04-16,2,False
2867.TW,三商壽,2026-04-14,看漲 FVG,7.85,7.73,8.24,❌ 已失效,實體破中線,0,75.61,2026-04-16,2,False
2884.TW,玉山金,2026-04-15,看漲 FVG,32.8,32.54,34.44,❌ 已失效,實體破中線,0,67.5,2026-04-17,2,False
2885.TW,元大金,2026-04-14,看漲 FVG,49.7,47.71,52.19,⏳ 待回測,⚡結構突破,1,72.2,-,2,False
