股票代碼,股票名稱,今日狀態,今日收盤,今日RSI,戰術標籤,隔天勝率,五日勝率,五日平均收益,平均洗盤深度,歷史次數,建議買進價,raw_wr5,raw_pnl
BID.VN,未知,無,36000.0,50.0,🟢 黃金標的,54.55%,63.64%,5.19%,-2.26%,11,0,0.6364,0.0519
LPB.VN,未知,無,49650.0,47.06,⚪ 一般監控,50.00%,62.50%,2.07%,-1.94%,8,0,0.625,0.0207
PLX.VN,未知,無,35150.0,10.0,⚪ 一般監控,75.00%,50.00%,5.80%,-4.33%,12,0,0.5,0.058
FRT.VN,未知,無,136400.0,33.71,⚪ 一般監控,44.44%,44.44%,0.47%,-2.75%,9,0,0.4444,0.0047
VNM.VN,未知,無,60700.0,40.0,⚪ 一般監控,28.57%,42.86%,0.43%,-3.59%,7,0,0.4286,0.0043
VIC.VN,未知,無,245000.0,83.48,⚪ 一般監控,55.56%,33.33%,2.38%,-4.65%,9,0,0.3333,0.0238
VCB.VN,未知,無,58000.0,50.0,⚪ 一般監控,66.67%,33.33%,2.80%,-1.85%,12,0,0.3333,0.028
VID.VN,未知,無,4300.0,43.75,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0,0.0,0.0
FUEVFVND.VN,未知,無,34100.0,54.58,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0,0.0,0.0
HDB.VN,未知,無,27350.0,56.9,🔴 空頭陷阱,55.56%,55.56%,-0.72%,-1.63%,9,0,0.5556,-0.0072
SSI.VN,未知,無,20850.0,69.57,🔴 空頭陷阱,25.00%,50.00%,-2.79%,-5.32%,4,0,0.5,-0.0279
GMD.VN,未知,無,76800.0,33.73,🔴 空頭陷阱,52.94%,41.18%,-1.18%,-2.55%,17,0,0.4118,-0.0118
BCM.VN,未知,無,42400.0,49.03,🔴 空頭陷阱,0.00%,40.00%,-0.75%,-5.28%,5,0,0.4,-0.0075
FPT.VN,未知,無,72400.0,67.35,🔴 空頭陷阱,20.00%,40.00%,-0.16%,-3.47%,5,0,0.4,-0.0016
VPB.VN,未知,無,27300.0,73.08,🔴 空頭陷阱,0.00%,33.33%,-1.78%,-2.78%,3,0,0.3333,-0.0178
E1VFVN30.VN,未知,無,35400.0,82.0,🔴 空頭陷阱,66.67%,33.33%,-1.42%,-1.34%,3,0,0.3333,-0.0142
VHC.VN,未知,無,52300.0,31.03,🔴 空頭陷阱,44.44%,33.33%,-0.96%,-2.45%,9,0,0.3333,-0.0096
HPG.VN,未知,無,21550.0,59.02,🔴 空頭陷阱,33.33%,33.33%,-0.29%,-1.88%,3,0,0.3333,-0.0029
HVN.VN,未知,無,22500.0,41.86,🔴 空頭陷阱,75.00%,25.00%,-3.72%,-3.82%,4,0,0.25,-0.0372
VHM.VN,未知,無,74500.0,81.18,🔴 空頭陷阱,20.00%,20.00%,-1.41%,-5.24%,5,0,0.2,-0.0141
GEE.VN,未知,無,61000.0,25.0,🔴 空頭陷阱,50.00%,16.67%,-6.49%,-7.85%,12,0,0.1667,-0.0649
MBB.VN,未知,無,20200.0,55.32,🔴 空頭陷阱,0.00%,0.00%,-4.20%,-4.00%,1,0,0.0,-0.042
MWG.VN,未知,無,72000.0,46.23,🔴 空頭陷阱,50.00%,0.00%,-4.63%,-3.14%,4,0,0.0,-0.0463
VJC.VN,未知,無,125000.0,58.82,🔴 空頭陷阱,50.00%,0.00%,-3.02%,-4.94%,2,0,0.0,-0.0302
