id,name,price,signal,pnl,count,win_rate,reason
VHM.VN,VHM.VN,73000.0,☁️ 觀望,97.49,6,83.33,[P:0.85/5.0] [📉 轉弱] 等待機會
VPB.VN,VPB.VN,25000.0,☁️ 觀望,85.0,6,33.33,[P:1.0/5.0] [📉 轉弱] 等待機會
VIC.VN,VIC.VN,215000.0,🟡 預警 (🚀 盤整突破),72.39,2,100.0,[P:0.95/5.0] [📉 轉弱] 離開盤整區
PLX.VN,PLX.VN,35950.0,🟡 預警 (🚀 動能初現),51.34,8,37.5,[P:0.93/5.0] [🚀 極強] 帶量突破短高(潛在起漲)
LPB.VN,LPB.VN,52900.0,☁️ 觀望,51.23,5,80.0,[P:0.96/5.0] [📉 轉弱] 等待機會
MBB.VN,MBB.VN,24150.0,🟡 預警 (🚀 盤整突破),43.73,7,57.14,[P:0.98/5.0] [📉 轉弱] 離開盤整區
BID.VN,BID.VN,39050.0,☁️ 觀望,39.69,6,66.67,[P:0.96/5.0] [📉 轉弱] 等待機會
E1VFVN30.VN,E1VFVN30.VN,34250.0,☁️ 觀望,37.88,8,62.5,[P:0.85/5.0] [📉 轉弱] 等待機會
VCB.VN,VCB.VN,59700.0,🟡 預警 (🚀 盤整突破),19.53,3,66.67,[P:0.85/5.0] [📉 轉弱] 離開盤整區
HPG.VN,HPG.VN,22000.0,🟡 預警 (🚀 盤整突破),14.31,1,100.0,[P:1.01/5.0] [📉 轉弱] 離開盤整區
FUEVFVND.VN,FUEVFVND.VN,33390.0,🟡 預警 (🚀 盤整突破),13.26,7,57.14,[P:0.85/5.0] [📉 轉弱] 離開盤整區
FRT.VN,FRT.VN,132000.0,🟡 預警 (⚠️ 乖離過高),12.86,3,66.67,[P:0.98/5.0] [📈 穩定] 乖離率 13.0% 謹慎追價
SSI.VN,SSI.VN,24450.0,☁️ 觀望,1.74,1,100.0,[P:1.0/5.0] [📉 轉弱] 等待機會
VID.VN,VID.VN,4700.0,🟡 預警 (🚀 盤整突破),1.17,5,60.0,[P:0.99/5.0] [📉 轉弱] 離開盤整區
BCM.VN,BCM.VN,38600.0,🟡 預警 (🚀 動能初現),0,0,0,[P:1.01/5.0] [📉 轉弱] 帶量突破短高(潛在起漲)
VNM.VN,VNM.VN,62000.0,🟡 預警 (🚀 動能初現),0,0,0,[P:1.01/5.0] [🚀 極強] 帶量突破短高(潛在起漲)
FPT.VN,FPT.VN,70800.0,🟡 預警 (⚠️ 乖離過高),-0.1,1,0.0,[P:1.0/5.0] [📈 穩定] 乖離率 5.2% 謹慎追價
VJC.VN,VJC.VN,125500.0,☁️ 觀望,-0.38,1,0.0,[P:1.0/5.0] [📉 轉弱] 等待機會
HVN.VN,HVN.VN,23850.0,☁️ 觀望,-0.56,3,33.33,[P:0.85/5.0] [📉 轉弱] 等待機會
GMD.VN,GMD.VN,77200.0,🟡 預警 (🚀 盤整突破),-1.46,1,0.0,[P:1.01/5.0] [📈 穩定] 離開盤整區
HDB.VN,HDB.VN,26550.0,🟡 預警 (🚀 盤整突破),-2.96,4,25.0,[P:0.99/5.0] [📉 轉弱] 離開盤整區
MWG.VN,MWG.VN,71000.0,☁️ 觀望,-10.0,9,33.33,[P:0.85/5.0] [📉 轉弱] 等待機會
GEE.VN,GEE.VN,67100.0,☁️ 觀望,-14.84,1,0.0,[P:0.85/5.0] [📉 轉弱] 等待機會
VHC.VN,VHC.VN,51400.0,☁️ 觀望,-16.91,8,25.0,[P:0.85/5.0] [📉 轉弱] 等待機會
