id,name,price,signal,pnl,count,win_rate,reason
4973.TWO,廣穎,210.0,🚀 持股,155.71,6,100.0,[🚀 爆發 5D30%] [P:0.95/50.0] [🚀 極強] 趨勢維持
6849.TWO,奇鼎科技,183.5,☁️ 觀望,143.64,6,66.67,[P:0.95/8.0] [📉 轉弱] 等待機會
7853.TWO,政美應用,340.0,☁️ 觀望,115.97,5,80.0,[P:0.95/8.0] [📈 穩定] 等待機會
6770.TW,力積電,73.3000030518,☁️ 觀望,101.33,8,62.5,[P:0.95/50.0] [🚀 極強] 等待機會
4967.TW,十銓,277.0,☁️ 觀望,92.15,6,33.33,[P:0.95/8.0] [📉 轉弱] 等待機會
3430.TWO,奇鈦科,127.5,☁️ 觀望,81.01,6,50.0,[P:0.95/8.0] [📉 轉弱] 等待機會
6407.TWO,相互,30.0,☁️ 觀望,58.78,7,28.57,[P:0.95/8.0] [📉 轉弱] 等待機會
00929.TW,復華台灣科技優息,30.4899997711,🟡 預警 (⚡ 糾結噴發),38.74,7,28.57,[P:0.95/50.0] [🚀 極強] 均線糾結且短均線轉強
00990A.TW,主動元大AI新經濟,20.4699993134,🟡 預警 (⚡ 糾結噴發),28.65,3,66.67,[P:0.95/50.0] [🚀 極強] 均線糾結且短均線轉強
4956.TW,光鋐,38.5,☁️ 觀望,21.58,6,50.0,[P:0.95/8.0] [📉 轉弱] 等待機會
0052.TW,富邦科技,61.5999984741,🟡 預警 (⚡ 糾結噴發),-28.66,6,66.67,[P:0.95/8.0] [🚀 極強] 均線糾結且短均線轉強
5276.TWO,達輝-KY,18.5,🟡 預警 (🚀 盤整突破),-40.28,7,14.29,[P:0.95/8.0] [📉 轉弱] 波動收斂後帶量噴發
