id,name,price,signal,pnl,count,win_rate,reason
6849.TWO,奇鼎科技,138.5,☁️ 觀望,143.64,6,66.67,[P:0.95/8.0] [📉 轉弱] 等待機會
4973.TWO,廣穎,148.5,🚀 持股,137.73,7,85.71,[🚀 爆發 5D30%] [P:0.95/8.0] [📈 穩定] 趨勢維持
6770.TW,力積電,69.6999969482,☁️ 觀望,101.33,8,62.5,[P:0.95/8.0] [📈 穩定] 等待機會
7853.TWO,政美應用,305.5,☁️ 觀望,97.44,6,66.67,[P:0.95/8.0] [📉 轉弱] 等待機會
3430.TWO,奇鈦科,118.0,☁️ 觀望,81.01,6,50.0,[P:0.95/8.0] [📉 轉弱] 等待機會
4967.TW,十銓,252.0,❄️ 賣出,79.83,7,28.57,[P:0.95/50.0] [📈 穩定] 今日觸發 ATR_Stop(2.2x)
6407.TWO,相互,22.1000003815,☁️ 觀望,58.78,7,28.57,[P:0.95/8.0] [📉 轉弱] 等待機會
00929.TW,復華台灣科技優息,28.8700008392,💎 持股,34.0,8,25.0,[📈 標準 V3] [P:0.95/8.0] [📈 穩定] 趨勢維持
4956.TW,光鋐,29.5,☁️ 觀望,21.58,6,50.0,[P:0.95/8.0] [📈 穩定] 等待機會
00990A.TW,主動元大AI新經濟,16.5200004578,💎 持股,21.5,4,50.0,[📈 標準 V3] [P:0.95/8.0] [📈 穩定] 趨勢維持
0052.TW,富邦科技,60.9000015259,☁️ 觀望,-28.66,6,66.67,[P:0.95/8.0] [📈 穩定] 等待機會
5276.TWO,達輝-KY,19.7999992371,💎 持股,-41.76,9,22.22,[📈 標準 V3] [P:0.95/8.0] [🚀 極強] 趨勢維持
