id,name,price,signal,pnl,count,win_rate,reason
3081.TWO,聯亞,2035.0,☁️ 觀望,188.16,7,71.43,[P:0.95/8.0] [📉 轉弱] 等待機會
8046.TW,南電,1125.0,💎 持股,173.97,9,66.67,[📈 標準 V3] [P:0.95/50.0] [🚀 極強] 趨勢維持
6640.TWO,均華,980.0,☁️ 觀望,111.88,6,66.67,[P:0.95/8.0] [📉 轉弱] 等待機會
3037.TW,欣興,975.0,☁️ 觀望,101.98,8,50.0,[P:0.95/8.0] [📉 轉弱] 等待機會
3189.TW,景碩,797.0,🚀 持股,99.25,9,66.67,[🚀 爆發 5D30%] [P:0.95/50.0] [🚀 極強] 趨勢維持
3363.TWO,上詮,575.0,☁️ 觀望,80.39,9,44.44,[P:0.95/8.0] [📉 轉弱] 等待機會
3030.TW,德律,315.0,☁️ 觀望,79.35,7,71.43,[P:0.95/8.0] [📉 轉弱] 等待機會
6196.TW,帆宣,531.0,💎 持股,71.66,9,55.56,[📈 標準 V3] [P:0.95/8.0] [📈 穩定] 趨勢維持
3583.TW,辛耘,812.0,☁️ 觀望,56.42,8,62.5,[P:0.95/8.0] [📉 轉弱] 等待機會
4979.TWO,華星光,459.0,☁️ 觀望,51.67,11,36.36,[P:0.95/8.0] [📉 轉弱] 等待機會
3455.TWO,由田,221.5,☁️ 觀望,40.03,7,14.29,[P:0.95/8.0] [📉 轉弱] 等待機會
