id,name,price,signal,pnl,count,win_rate,reason
3595.TWO,山太士,2310.0,☁️ 觀望,437.54,8,100.0,[P:0.95/8.0] [📉 轉弱] 等待機會
6682.TWO,華旭先進,67.5,💎 持股,186.74,7,57.14,[📈 標準 V3] [P:0.95/50.0] [🚀 極強] 趨勢維持
7730.TW,暉盛-創,183.0,☁️ 觀望,80.29,8,50.0,[P:0.95/8.0] [🚀 極強] 等待機會
3030.TW,德律,323.0,☁️ 觀望,79.35,7,71.43,[P:0.95/8.0] [📉 轉弱] 等待機會
3044.TW,健鼎,479.0,☁️ 觀望,73.15,7,71.43,[P:0.95/8.0] [📉 轉弱] 等待機會
6207.TWO,雷科,134.5,☁️ 觀望,67.06,8,37.5,[P:0.95/50.0] [📈 穩定] 等待機會
3149.TW,正達,82.1999969482,☁️ 觀望,65.39,8,37.5,[P:0.95/50.0] [📈 穩定] 等待機會
8064.TWO,東捷,138.5,☁️ 觀望,63.08,9,44.44,[P:0.95/50.0] [📈 穩定] 等待機會
3498.TWO,陽程,123.0,☁️ 觀望,58.66,7,57.14,[P:0.95/8.0] [📉 轉弱] 等待機會
6664.TWO,群翊,367.5,☁️ 觀望,27.6,7,42.86,[P:0.95/8.0] [📉 轉弱] 等待機會
1815.TWO,富喬,91.4000015259,☁️ 觀望,8.82,9,44.44,[P:0.95/8.0] [📉 轉弱] 等待機會
3580.TWO,友威科,103.0,☁️ 觀望,6.54,5,60.0,[P:0.95/8.0] [⏳ 猶豫] 等待機會
6405.TW,悅城,69.5999984741,🚀 持股,4.05,7,28.57,[🚀 爆發 5D30%] [P:0.95/50.0] [📈 穩定] 趨勢維持
8027.TWO,鈦昇,228.5,☁️ 觀望,-3.39,10,20.0,[P:0.95/8.0] [📉 轉弱] 等待機會
2409.TW,友達,22.9500007629,☁️ 觀望,-27.44,8,12.5,[P:0.95/50.0] [📈 穩定] 等待機會
